	variance
ACER1	0.01301647213745155
ACER2	0.027892179174865674
ACER3	0.5382649392562849
ACHE	0.013856008850521115
ACIN1	0.15808456437249827
ACKR1	1.9176483456350821
ACKR2	0.048614320379469805
ACKR3	0.6250628844594998
ACKR4	0.007416413680863481
ACLY	0.26639274484493247
ACMSD	0.3587628118630623
ACN9	0.40469083993605726
ACO1	0.2640608760352955
ACO2	0.20153826670323707
ACOT1	0.13387836675420736
ACOT11	0.05103225196265565
ACOT12	0.016205413035853624
ACOT13	0.22631935088742774
ACOT2	0.09067957156428215
ACOT4	0.7607037895359708
ACOT6	0.031744456953838145
ACOT7	0.018303992625173654
ACOT8	0.07155621142964075
ACOT9	0.18766661145479283
ACOX1	0.029204035367575692
ACOX2	2.435423131762549
ACOX3	0.35594563988632405
ACOXL	0.01720934092247575
ACP1	0.2536236765000539
ACP2	0.26155346093528964
ACP5	0.8249232845976935
ACP6	0.31641441260195624
ACPP	0.1112959026905437
ACPT	0.030449559484905575
ACR	0.019401238869075937
ACRBP	0.02709633247673511
ACRC	0.038630462209069974
ACRV1	0.028558064994290824
ACSBG1	0.13034536894339033
ACSBG2	0.016694497594819873
ACSF2	0.5661939850320983
ACSF3	0.047037250784377156
ACSL1	0.6276654685258594
ACSL3	0.2624659360511859
ACSL4	0.053459000300810064
ACSL5	0.02897610660174067
ACSL6	0.006879658968669322
ACSM1	0.11534063664046787
ACSM2B	0.004681896529456169
ACSM3	0.0902158997262451
ACSM4	0.01705810464324002
ACSM5	0.023216495355269262
ACSS1	0.4766679173917953
ACSS2	0.04993894605071016
ACSS3	0.03021206140791418
ACTA1	1.1044721467311487
ACTA2	0.6203979093690095
ACTB	0.15498553872181095
ACTBL2	0.019285756384189393
ACTC1	0.07984872172686676
ACTG1	0.27690660205149675
ACTG2	2.5841306037245704
ACTL10	0.09939172451979497
ACTL6A	0.20650931589526203
ACTL6B	0.12889543554316452
ACTL7A	0.017565106948319274
ACTL7B	0.03496021921149955
ACTL8	0.06961991271613985
ACTL9	0.018986169755615605
ACTN1	0.4068736249544535
ACTN2	0.04734701823906852
ACTN3	0.01727286171757348
ACTN4	0.23582949433323186
ACTR10	0.21501493075811492
ACTR1A	0.09855916769358862
ACTR1B	0.09288434284814866
ACTR2	0.14968540131184144
ACTR3	0.4873781645671177
ACTR3B	0.008378820932657113
ACTR3BP2	0.016801196568944625
ACTR3BP5	0.019261534959813753
ACTR5	0.10343552899017386
ACTR6	0.1897132230231983
ACTR8	0.05399833997415012
ACTRT1	0.10801910459715429
ACTRT2	0.01658116078177632
ACTRT3	0.0480332560507736
ACVR1	0.20080685462769834
ACVR1B	0.008579377736153667
ACVR1C	0.00820209782876917
ACVR2A	0.05558645162667071
ACVR2B	0.020307215721037046
ACVRL1	0.15176687468111086
ACY1	0.2734994074464448
ACY3	0.2628564771979688
ACYP1	0.04901979225128615
ACYP2	0.0893103020837536
ADA	0.3802299653406474
ADAD1	0.01608821319783559
ADAD2	0.023535103840783816
ADAL	0.07163559552870129
ADAM10	0.04994664713748327
ADAM11	0.023830370243147395
ADAM12	0.03182399704280612
ADAM15	0.4272321136345557
ADAM17	0.06489196322888716
ADAM18	0.021730725792909206
ADAM19	0.02187798077254648
ADAM2	0.0739849307856776
ADAM20	0.021139864856128794
ADAM21	0.017983078793239075
ADAM22	0.011933116560698042
ADAM23	0.03187111376688171
ADAM28	0.07214067276181321
ADAM29	0.03189876524752444
ADAM30	0.018456049018973488
ADAM32	0.08613366269561853
ADAM33	0.011584133673378117
ADAM5	0.007605418260985403
ADAM6	0.008543106204255236
ADAM7	0.1597761857636338
ADAM8	0.30850893219822256
ADAM9	0.35994687562134847
ADAMDEC1	0.8112223939121168
ADAMTS1	0.40085492909979004
ADAMTS10	0.018625417660538827
ADAMTS12	0.016789045462950628
ADAMTS13	0.01760431268426361
ADAMTS14	0.017123344529056526
ADAMTS15	0.02577127603431214
ADAMTS16	0.01454855109279946
ADAMTS17	0.022856814027727552
ADAMTS18	0.011841125312228412
ADAMTS2	0.05020443235646183
ADAMTS20	0.011029235990890698
ADAMTS3	0.025885186368933215
ADAMTS5	0.12500245332435725
ADAMTS6	0.06689299106260427
ADAMTS7	0.031224848249662193
ADAMTS8	0.1316137470171148
ADAMTS9	0.34634180592818486
ADAMTSL1	0.007976808208048667
ADAMTSL2	0.4526526814395049
ADAMTSL3	0.051622392745542076
ADAMTSL4	0.039663193179344206
ADAMTSL4-AS1	0.023034074770776635
ADAP1	0.5086535833004104
ADAP2	0.40277834485993497
ADAR	0.2975328072405339
ADARB1	0.13494231340552265
ADARB2	0.03582791541353455
ADARB2-AS1	0.027243375720561278
ADAT2	0.02158415165220343
ADCK1	0.14311337329581136
ADCK2	0.14666840835344233
ADCK3	0.08815586902531701
ADCK4	0.1385997277806218
ADCK5	0.12623440090001964
ADCY1	0.9923400605097974
ADCY10	0.02151170716983526
ADCY2	0.04904380022192829
ADCY3	0.2903103113705191
ADCY4	0.5376046952295406
ADCY5	0.045285062259818196
ADCY6	0.2538791482160415
ADCY7	0.0756493977282877
ADCY8	0.042425267449204204
ADCY9	0.38069510944795454
ADCYAP1	0.24852741698530204
ADCYAP1R1	0.0164929692640874
ADD1	0.0760830617478004
ADD2	0.00983165645498316
ADD3	0.49626325617916656
ADGB	0.016449300616210253
ADH1A	2.098696776927354
ADH1C	0.2896044045097722
ADH4	0.017323528156888115
ADH5	0.03019678320249808
ADH6	0.01713008533671443
ADH7	0.017716243579684224
ADHFE1	0.21516499905915976
ADI1	0.08034595467714617
ADIG	0.01971715816189951
ADIPOR1	0.19738537680527274
ADIPOR2	0.5384124379250322
ADIRF	1.823074050729474
ADK	0.07668744513394359
ADM	1.5052815548777603
ADNP	0.08213453648495635
ADNP2	0.11486234241171395
ADO	0.11911059023061894
ADORA1	0.021511765815650747
ADORA2A	0.6519973473596653
ADORA2B	0.23302941186610715
ADORA3	0.2885259492243769
ADPGK	0.09633927642745226
ADPRH	0.11425077646567203
ADPRHL1	0.04963068414828629
ADPRHL2	0.1398503599325366
ADPRM	0.08942041941208188
ADRA1A	0.006278600457748935
ADRA1B	0.1437481025303062
ADRA1D	0.05201697869351882
ADRA2A	0.24272790999777982
ADRA2B	0.03839065812298197
ADRA2C	0.020282222915992673
ADRB1	0.07570499707170089
ADRB2	0.28455821410356436
ADRB3	0.01811334935724209
ADRBK2	0.02304811195970592
ADRM1	0.20418800729328032
ADSL	0.16400211815596832
ADSS	0.2239389319943416
ADSSL1	0.02856453861698417
ADTRP	0.172124089582025
AEBP1	1.1329226791422282
AEBP2	0.0768872461764389
AEN	0.16311869208736937
AES	0.18913628870664992
AFAP1	0.0576537651210345
AFAP1L2	0.3690815818130119
AFF1	0.06112781624999206
AFF2	0.041043730191891704
AFF3	0.19039802179778736
AFF4	0.11663448481159722
AFG3L1P	0.007707679608001724
AFG3L2	0.1947754625657348
AFM	0.025008453504640288
AFMID	0.4363729472654957
AFP	0.7359821513809542
AFTPH	0.23335070399908653
AGA	0.24947420887170846
AGAP1	0.01170783372526817
AGAP11	0.04622582307385135
AGAP2	0.020209379727608924
AGAP3	0.09917572128786294
AGAP4	0.020053379971232105
AGAP7P	0.0672109997345868
AGAP8	0.03939206314740455
AGAP9	0.02513479286495899
AGBL1	0.009826226260458893
AGBL2	0.024673309465177217
AGBL3	0.02013248493602553
AGBL4	0.04070780702101611
AGBL5	0.10834201163098432
AGER	0.01768411584210326
AGFG1	3.5068871168162157
AGFG2	0.016147545726936517
AGGF1	0.0812451262586827
AGL	0.014592253020470564
AGMAT	0.03422329771341212
AGMO	0.016768590125792147
AGO1	0.09301325592872416
AGO2	0.6055506071128705
AGO3	0.029630880396629044
AGO4	0.04400401974131095
AGPAT1	0.01119708550047259
AGPAT2	0.23038255295224594
AGPAT3	0.045361448447041056
AGPAT4	0.49982592168817114
AGPAT5	0.185181354364664
AGPAT6	0.045056043689300385
AGPAT9	0.20911400594987978
AGPS	0.4548514453903807
AGR2	2.0430117702450823
AGR3	2.0561928816823354
AGRN	0.13996468993789687
AGRP	0.016914758224827298
AGT	0.8174315610039266
AGTPBP1	0.052446176149098266
AGTR1	2.313819046984985
AGTR2	0.03248136852227529
AGTRAP	0.17127527440691193
AGXT	0.03299466562788234
AHCTF1	0.15478517831655472
AHCY	0.5029553810144568
AHCYL1	0.2754755963663323
AHCYL2	0.177405777705673
AHDC1	0.17698808687879422
AHI1	0.297980725286442
AHNAK	0.2894702796806986
AHNAK2	0.012056614606257251
AHR	0.16950461299817304
AHSA1	0.1600493911869374
AHSA2	0.3366517482718328
AHSG	0.031213690507577344
AHSP	0.04277325573029859
AICDA	0.027307151811299092
AIDA	0.2473986617830704
AIF1	0.6599598252651594
AIF1L	0.6288573356664827
AIFM1	0.06669965077663806
AIFM2	0.06330309731985968
AIFM3	0.06303446930509829
AIG1	0.3314698815224783
AIM1	0.14348576164249782
AIM1L	0.012264932697997348
AIM2	0.1664723406918251
AIMP1	0.01365310877436708
AIMP2	0.1514415255979409
AIP	0.1807099355627343
AIPL1	0.01228124713824449
AIRE	0.0091228138418622
AJAP1	0.03377376199275569
AJUBA	0.012023140351938902
AK2	0.1757250692256456
AK3	1.5806657442156546
AK5	0.10891424843324389
AK7	0.019208362086544733
AK8	0.04374446268052093
AK9	0.05279357883951509
AKAP1	0.05919775203976123
AKAP10	0.10030287777025011
AKAP11	0.18452632236236133
AKAP12	0.024615604687612997
AKAP13	0.1068376430709016
AKAP14	0.03243626002093363
AKAP17A	0.1359626255411029
AKAP2	0.0056106954187362425
AKAP3	0.024652372524438446
AKAP4	0.009584753791082265
AKAP5	0.017008860470594578
AKAP7	0.012343469467080263
AKAP8	0.10796884409614249
AKAP8L	0.28735686169067687
AKAP9	0.012268584516242598
AKIP1	0.07152840480753737
AKIRIN1	0.2977650321780501
AKIRIN2	0.16601340586497165
AKNA	0.450715258340438
AKNAD1	0.020338888160440494
AKR1A1	0.19421931763275416
AKR1B1	0.5165287665619984
AKR1B10	0.5398267141356944
AKR1C1	0.30975285496974136
AKR1C2	1.6758463947762638
AKR1C3	1.2073658923748263
AKR1C4	0.017312364666552477
AKR1CL1	0.01985574402864737
AKR1D1	0.09191043421130925
AKR1E2	0.049773038204940334
AKR7A2	0.32341634192729046
AKR7A2P1	0.01740564375210129
AKR7A3	1.3564558728234724
AKT1	0.30881595375432147
AKT1S1	0.0942835910349465
AKT2	0.04301913438661262
AKT3	0.009861583937427448
AKTIP	0.15832011183600714
ALAD	0.021175273036995457
ALAS1	0.021047044317277868
ALAS2	0.009307640308200273
ALB	1.6113933373624882
ALCAM	1.1683654906610907
ALDH18A1	0.1970940199157897
ALDH1A1	0.70962443579754
ALDH1A2	0.21533383144131285
ALDH1A3	0.7950772652149187
ALDH1L1	0.19436003811841465
ALDH1L2	0.05463733808124155
ALDH2	0.6569768643174048
ALDH3A1	0.07198018979504064
ALDH3A2	0.5606443510617479
ALDH3B1	0.0887496885886286
ALDH3B2	0.22439211373567153
ALDH4A1	0.1583455159279629
ALDH5A1	0.21350374089101182
ALDH6A1	0.2755388830670955
ALDH7A1	0.2658714592003349
ALDH8A1	0.010821356156869088
ALDH9A1	0.2132012038054821
ALDOA	0.2305701137501348
ALDOB	0.24084624878350178
ALDOC	0.9305149817711444
ALG1	0.04687949102099073
ALG10B	0.07476484800086904
ALG11	0.10741459066067835
ALG12	0.042698401221668215
ALG13	0.1349858808013461
ALG14	0.14094469436047727
ALG1L	0.5474301646402904
ALG2	0.019353467645980425
ALG3	0.22207145769057543
ALG5	0.269443173163866
ALG6	0.16923007751828517
ALG8	0.5361949068988398
ALG9	0.10140588117152262
ALK	0.04267883911101807
ALKBH1	0.11476794392791215
ALKBH2	0.1975300473931591
ALKBH3	0.2238985615284095
ALKBH4	0.05757325710611452
ALKBH5	0.14093531612274093
ALKBH6	0.10987988316354882
ALKBH7	0.18341111246680755
ALLC	0.009147900795763787
ALMS1	0.11327441745307375
ALOX12	0.05353413426040814
ALOX12B	0.03455355633436099
ALOX15	0.0149298704539111
ALOX15B	0.6813303957360077
ALOX5	0.1583084641552959
ALOX5AP	0.9635679714242171
ALOXE3	0.033069241080937055
ALPI	0.02321913101747007
ALPK2	0.37964543904745596
ALPK3	0.0242053592324649
ALPL	1.2341108463725807
ALS2	0.0847782353546349
ALS2CL	0.009307582420309438
ALS2CR11	0.0197648577773866
ALS2CR12	0.029885652010327265
ALX1	0.043280465379057484
ALX3	0.015274986886913937
ALX4	0.020945810996028946
ALYREF	0.43964233430113353
AMACR	0.13377611104433493
AMBN	0.007587820855900434
AMBP	0.022649701584486266
AMBRA1	0.029049499985029262
AMD1	0.41036088613013116
AMDHD1	0.22843829097937723
AMDHD2	0.24279811864172388
AMELX	0.02060937951297569
AMELY	0.016145923049238453
AMER1	0.2305952634589034
AMER2	0.020369140019918672
AMER3	0.018850153488749754
AMFR	0.36227922063121265
AMH	0.2743744620908583
AMHR2	0.05550022484036513
AMICA1	0.5479745541936741
AMIGO1	0.02401872353832443
AMIGO3	0.021922999908653203
AMMECR1	0.1429681698309767
AMMECR1L	0.11506392382860425
AMN	0.01791081882149949
AMN1	0.07670106558576133
AMOT	0.4175645352410857
AMOTL1	0.02228482966274636
AMOTL2	0.04148213929193547
AMPD1	0.15636446650747582
AMPD2	0.012018588827430688
AMPD3	0.008614846543253339
AMPH	0.1911668363394358
AMT	0.3384647086282439
AMTN	0.35908067393257465
AMY1A	0.09451842572975938
AMY2A	0.013603029186728066
AMY2B	0.023343935544179496
AMZ2	0.08751116490903382
AMZ2P1	0.015766485595149742
ANAPC1	0.0306879289458009
ANAPC10	0.15940621057085405
ANAPC11	0.014654714278138307
ANAPC13	0.19430263002217066
ANAPC15	0.13249532391065777
ANAPC16	0.20746932224154888
ANAPC2	0.026690607338731666
ANAPC4	0.13870501699545168
ANAPC5	0.08911709135833952
ANAPC7	0.16996134466353932
ANG	0.6516119791087661
ANGEL1	0.12362408927829689
ANGEL2	0.23795980652013118
ANGPT1	0.1940452498302155
ANGPT2	0.30708579867207764
ANGPT4	0.0211990662133582
ANGPTL1	0.014695264402693463
ANGPTL2	0.7788640665361486
ANGPTL3	0.009163334671817612
ANGPTL4	0.040644865717452947
ANGPTL5	0.025425317327979396
ANGPTL6	0.029901977161049472
ANGPTL7	0.07750681673336886
ANK1	0.02099063739851942
ANK2	0.032032814545327686
ANK3	0.1150595173401907
ANKAR	0.028410126690550035
ANKDD1B	0.01845906645368274
ANKFN1	0.030436590643550858
ANKFY1	0.04762456983605154
ANKH	0.018985013492682733
ANKHD1	0.11057536949654594
ANKK1	0.05543416680723924
ANKLE2	0.019896743133702526
ANKMY1	0.013531418811889033
ANKMY2	0.16019659988305704
ANKRA2	0.19527907305231504
ANKRD1	0.08240507213694408
ANKRD10	0.2211741401269974
ANKRD11	0.057189104295456115
ANKRD12	0.14698018310430028
ANKRD13A	0.16161233859237126
ANKRD13B	0.058556283204115676
ANKRD13C	0.05274153341351553
ANKRD13D	0.013704784948490558
ANKRD16	0.11113235035469834
ANKRD17	0.07556252809256477
ANKRD18A	0.03047737941693468
ANKRD19P	0.06986806989276266
ANKRD2	0.020091009700173176
ANKRD20A1	0.05391500041359799
ANKRD20A2	0.02833195293622852
ANKRD20A4	0.0068010520123889095
ANKRD22	0.43290580223269964
ANKRD23	0.028510375013257972
ANKRD24	0.06258371664988804
ANKRD26	0.16613780966160455
ANKRD27	0.0994286299176293
ANKRD28	0.07876537881518768
ANKRD29	0.20775336864004287
ANKRD30A	5.37705894005189
ANKRD30B	0.96240661750877
ANKRD30BP1	0.01616512516099872
ANKRD31	0.014754245771626677
ANKRD32	0.04044220120048083
ANKRD33	0.7600359146306166
ANKRD33B	0.022448980854377985
ANKRD34A	0.04638102764395049
ANKRD34B	0.03170432338227365
ANKRD34C	0.013657465545670223
ANKRD35	0.20543027217579815
ANKRD36	0.013638799320354477
ANKRD36B	0.25518792696658865
ANKRD37	0.4141455298017648
ANKRD39	0.1540278634957911
ANKRD40	0.09184847909925083
ANKRD42	0.02073148923164024
ANKRD44	0.01470398570397295
ANKRD46	0.22949647970984705
ANKRD49	0.12118582839071054
ANKRD50	0.4691178961076433
ANKRD53	0.018731926955550905
ANKRD55	0.04591076787701168
ANKRD6	0.0867095971306957
ANKRD60	0.025865773044607687
ANKRD62	0.051180923275416935
ANKRD7	0.020247709919500635
ANKRD9	0.1534483142886685
ANKS1A	0.12969122523036522
ANKS1B	0.062238579315818866
ANKS3	0.1292345604542283
ANKS6	0.008362326759789648
ANKZF1	0.023635754564389978
ANLN	0.30902921082637136
ANO1	0.7983582814994832
ANO1-AS2	0.016019989896949402
ANO10	0.19600586594696176
ANO2	0.20721168755590233
ANO3	0.18026436364350007
ANO4	0.03410054838617491
ANO5	0.019845275561180147
ANO6	0.1897929186609131
ANO7	0.01442064315717358
ANO8	0.19345771330554867
ANO9	0.1613197335188181
ANP32A	0.06922572621846473
ANP32B	0.11661280748041437
ANP32C	0.01546219704965713
ANP32D	0.01381224564627857
ANP32E	0.03017452303046161
ANPEP	1.4902885239323527
ANTXR1	0.23918286853648477
ANTXRL	0.028591959906908743
ANXA1	0.8511659084728275
ANXA10	0.023110998670428377
ANXA11	0.13329755807359758
ANXA13	0.020504486407977623
ANXA2	0.5863316069884104
ANXA2P1	0.5299596332634594
ANXA2P3	0.08140735440605552
ANXA2R	0.48710133884868156
ANXA3	0.28129751966100197
ANXA4	0.11939919574098741
ANXA5	0.25664306677365023
ANXA7	0.03551163039161766
ANXA8	0.015284922437341811
ANXA8L2	0.3359487378971524
ANXA9	0.8623272729372433
AOC1	0.27428280995197946
AOC2	0.01029907628069474
AOC3	0.018234391105105906
AOX1	0.6069189458568837
AOX2P	0.015724132161715542
AP1AR	0.03080137817763145
AP1B1	0.10698123050615008
AP1G1	0.13537585193043053
AP1G2	0.07157719530518711
AP1M1	0.14336768078494808
AP1M2	0.13881222749376748
AP1S1	0.37534126298212395
AP1S2	0.36426315667221726
AP1S3	0.01676786839112287
AP2A1	0.0862319123509747
AP2A2	0.09672172469585959
AP2B1	0.2972497467876061
AP2M1	0.13265034931344005
AP2S1	0.11283649272781193
AP3B1	0.11932052188999057
AP3B2	0.2817164752833336
AP3D1	0.11883544834579837
AP3M1	0.2249389571488699
AP3M2	0.356224177444066
AP3S1	1.627138266789858
AP3S2	0.12112038416620675
AP4B1	0.12212079491112718
AP4E1	0.08161643028441204
AP4M1	0.08452399602095902
AP4S1	0.022941324583325397
AP5M1	0.043413235875438494
AP5S1	0.11711891815695157
AP5Z1	0.06416958645263605
APAF1	0.03564109963550091
APBA1	0.007742410420671017
APBA2	0.031171138199199432
APBA3	0.09852666592891444
APBB1	0.011834757296293474
APBB1IP	0.47615200156685134
APBB3	0.3152329583316523
APC	0.02980690912757467
APC2	0.02079343029668677
APCDD1	0.42787004093329145
APCDD1L	0.8021013135572915
APCS	0.023313988502229748
APEH	0.20846451117174472
APEX1	0.17045902090588744
APEX2	0.19022714040601746
APH1A	0.2491993149128716
APH1B	0.269074774731986
API5	0.12894682395534793
APIP	0.1682625275596133
APLN	0.1398932817566813
APLNR	0.48215542054316457
APLP1	0.40306069409890194
APLP2	0.4023803943682481
APMAP	0.27485239016753255
APOA1	0.07747861717345106
APOA1BP	0.26430532979897364
APOA2	0.020534854471996496
APOA4	0.016182590832841712
APOA5	0.020025539423405077
APOB	0.020582107156418696
APOBEC1	0.01843465610317113
APOBEC2	0.050540663689903
APOBEC3A	0.02709771902170121
APOBEC3B	0.4559298955577546
APOBEC3C	0.08597306062179255
APOBEC3D	0.023941188333650516
APOBEC3F	0.2202568764621196
APOBEC3G	0.5193150779333106
APOBEC3H	0.13596449599130303
APOBEC4	0.020927767760195636
APOC1	1.0480432201505954
APOC2	0.31417043497199326
APOC3	0.025035740689446275
APOC4	0.013930584013169165
APOD	3.6385231358352526
APOE	0.7669965209857841
APOH	0.020756070088872824
APOL1	0.025401117025266266
APOL2	0.011196231452731208
APOL3	0.012972647383231513
APOL4	0.01849395256884313
APOL5	0.018324493411993072
APOM	0.13805029575351585
APOOL	0.0977981975042343
APP	0.6994144085337254
APPBP2	0.1356581550824024
APPL1	0.1317690702174244
APPL2	0.20599330365098542
APRT	0.25762534794374564
APTX	0.13165607064507331
AQP1	0.1029028763083525
AQP10	0.017862383034870373
AQP11	0.47508674939581075
AQP12B	0.019347017734092017
AQP3	0.07755122073968702
AQP4	0.01296835483703478
AQP4-AS1	0.03908882185284919
AQP5	0.3061420121061146
AQP6	0.04671233459138168
AQP7	0.05222132416985429
AQP7P1	0.058215152100690816
AQP8	0.030303394974816197
AQP9	0.6703198981826112
AQR	0.049750389992070584
AR	0.17987920580902175
ARAF	0.15484524597639573
ARAP1	0.04168960730787041
ARAP2	0.10127776310049416
ARAP3	0.32159715768588126
ARC	0.06996491046317266
AREL1	0.017077514727894393
ARF1	0.05510639195209368
ARF3	0.15846973346949714
ARF4	0.3018081396701683
ARF5	0.1711879837636465
ARF6	0.04292189867217285
ARFGAP1	0.18312509417270886
ARFGAP2	0.10990119993697706
ARFGAP3	0.30280979992895246
ARFGEF1	0.15448937232284113
ARFGEF2	0.14709373710138862
ARFIP1	0.05336550987918751
ARFRP1	0.06551226153732213
ARG1	0.017672895622997828
ARG2	0.06092507657360712
ARGLU1	0.3021541183169353
ARHGAP1	0.1659634682564815
ARHGAP10	0.26683145369161576
ARHGAP11A	0.014623555062610614
ARHGAP11B	0.026757079754917826
ARHGAP12	0.04634374361355865
ARHGAP15	0.6138129099119202
ARHGAP17	0.09746129421879461
ARHGAP18	0.05295333401386694
ARHGAP19	0.13645414407485995
ARHGAP20	0.04968779385033082
ARHGAP21	0.2392972148150545
ARHGAP22	0.21426900714982142
ARHGAP23	0.019964384989850356
ARHGAP24	0.04205968138162026
ARHGAP25	0.014200696630857457
ARHGAP26	0.032765536746563385
ARHGAP27	0.02575330652977336
ARHGAP28	0.09385797319088944
ARHGAP29	0.025745790651670573
ARHGAP30	0.37872726639164306
ARHGAP31	0.07071737994874427
ARHGAP32	0.636603458898034
ARHGAP33	0.31066488903698913
ARHGAP35	0.019507871236290053
ARHGAP36	0.4115968723649622
ARHGAP39	0.49756535983925493
ARHGAP4	0.37112922094610534
ARHGAP42	0.020955814938499497
ARHGAP44	0.3502443996663305
ARHGAP5	0.024256698540861828
ARHGAP6	0.005318858333301616
ARHGAP9	0.44554614170288825
ARHGDIA	0.21351336522643222
ARHGDIB	0.3894046608016951
ARHGEF1	0.0885210804776676
ARHGEF10	0.07700207478641342
ARHGEF10L	0.022644812771296804
ARHGEF11	0.08057918607205612
ARHGEF12	0.14782707806763468
ARHGEF15	0.034800943335839024
ARHGEF16	0.18298316571187065
ARHGEF17	0.16642301534397777
ARHGEF18	0.14709288098946344
ARHGEF19	0.3183703760934021
ARHGEF2	0.3727168467952182
ARHGEF25	0.012430190049923562
ARHGEF28	0.01565113765543228
ARHGEF3	0.39758553569617044
ARHGEF35	0.020187647031165754
ARHGEF37	0.4417020417179541
ARHGEF38	0.02795937304080156
ARHGEF39	0.07945174678430739
ARHGEF4	0.0514347628736179
ARHGEF40	0.06280672100345089
ARHGEF5	0.011918791208505398
ARHGEF6	0.5663417961403758
ARHGEF7	0.010103809064805474
ARHGEF9	0.03914164635104446
ARID1A	0.05723511136366809
ARID1B	0.008100071621469033
ARID2	0.08045916696747674
ARID3A	0.18798075866950856
ARID3B	0.10779458167028248
ARID3C	0.01590191736404235
ARID4A	0.0341135089220761
ARID4B	0.33087906039723164
ARID5A	0.04716399026966335
ARID5B	0.41207900164465466
ARIH1	0.12555477528311162
ARIH2	0.1763385834030804
ARL1	0.17618989242103894
ARL11	0.021728341196801594
ARL13A	0.014956102591362654
ARL13B	0.0191464452808914
ARL14	0.042342113770021755
ARL15	0.024410899590461863
