	Cluster_0	Cluster_1	Cluster_2
ABCG1	0.6	0.7471264367816092	0.5578947368421052
ABCG2	0.21403508771929824	0.2413793103448276	0.2894736842105263
ABCG4	0.4456140350877193	0.42528735632183906	0.4789473684210526
ABCG5	0.968421052631579	0.9425287356321839	0.9263157894736842
ABCG8	0.19649122807017544	0.10344827586206896	0.16842105263157894
ABHD1	0.7859649122807018	0.7816091954022989	0.7789473684210526
ABHD11	1.0	1.0	1.0
ABHD12	1.0	1.0	1.0
ABHD12B	0.4456140350877193	0.47126436781609193	0.5105263157894737
ABHD13	0.24561403508771928	0.20689655172413793	0.1631578947368421
ABHD14A	1.0	1.0	1.0
ABHD14B	1.0	1.0	1.0
ABHD15	1.0	1.0	0.9842105263157894
ABHD16A	1.0	1.0	1.0
ABHD16B	0.07017543859649122	0.16091954022988506	0.08421052631578947
ABHD17A	0.9789473684210527	0.9885057471264368	0.9894736842105263
ABHD17B	0.9929824561403509	0.9885057471264368	0.9894736842105263
ABHD17C	1.0	1.0	1.0
ABHD2	0.5578947368421052	0.5517241379310345	0.6157894736842106
ABHD3	1.0	1.0	1.0
ABHD4	0.9964912280701754	1.0	1.0
ABHD5	0.9964912280701754	1.0	1.0
ABHD6	1.0	1.0	1.0
ABHD8	1.0	1.0	1.0
ABI1	1.0	1.0	1.0
ABI2	1.0	1.0	1.0
ABI3	1.0	1.0	1.0
ABI3BP	0.9824561403508771	1.0	0.9736842105263158
ABL1	0.8701754385964913	0.8045977011494253	0.8578947368421053
ABL2	0.8982456140350877	0.8390804597701149	0.8736842105263158
ABLIM1	1.0	1.0	1.0
ABLIM2	0.9578947368421052	0.9770114942528736	0.968421052631579
ABLIM3	0.9087719298245615	0.9655172413793104	0.9473684210526315
ABO	0.11228070175438597	0.12643678160919541	0.10526315789473684
ABR	0.8526315789473684	0.896551724137931	0.868421052631579
ABRA	0.19649122807017544	0.21839080459770116	0.20526315789473684
ABRACL	1.0	1.0	1.0
ABT1	0.9263157894736842	0.9540229885057471	0.8578947368421053
ABTB1	1.0	1.0	1.0
ABTB2	0.6491228070175439	0.6551724137931034	0.6157894736842106
ACAA1	1.0	1.0	1.0
ACACA	1.0	1.0	1.0
ACACB	1.0	1.0	1.0
ACAD10	1.0	1.0	0.9947368421052631
ACAD11	1.0	1.0	1.0
ACAD8	1.0	1.0	1.0
ACAD9	1.0	1.0	1.0
ACADL	0.23859649122807017	0.26436781609195403	0.19473684210526315
ACADM	1.0	1.0	0.9947368421052631
ACADSB	0.9508771929824561	0.9425287356321839	0.9578947368421052
ACADVL	1.0	1.0	1.0
ACAN	0.27017543859649124	0.2413793103448276	0.23684210526315788
ACAP1	0.9894736842105263	0.9885057471264368	0.968421052631579
ACAP2	1.0	1.0	1.0
ACAP3	0.8385964912280702	0.8620689655172413	0.8842105263157894
ACAT1	1.0	1.0	1.0
ACAT2	1.0	1.0	1.0
ACBD3	1.0	1.0	1.0
ACBD4	0.9087719298245615	0.9080459770114943	0.8947368421052632
ACBD5	0.6736842105263158	0.8045977011494253	0.6947368421052632
ACBD6	1.0	1.0	1.0
ACCS	1.0	1.0	1.0
ACCSL	0.3543859649122807	0.3448275862068966	0.3368421052631579
ACD	1.0	1.0	1.0
ACE	0.12280701754385964	0.13793103448275862	0.12105263157894737
ACE2	0.3508771929824561	0.4367816091954023	0.41578947368421054
ACER1	0.10526315789473684	0.11494252873563218	0.12105263157894737
ACER2	0.5964912280701754	0.5862068965517241	0.6105263157894737
ACER3	1.0	1.0	1.0
ACHE	0.45964912280701753	0.4367816091954023	0.42105263157894735
ACIN1	1.0	1.0	1.0
ACKR1	0.968421052631579	1.0	0.9368421052631579
ACKR2	0.4280701754385965	0.3563218390804598	0.35789473684210527
ACKR3	1.0	1.0	1.0
ACKR4	0.1824561403508772	0.16091954022988506	0.16842105263157894
ACLY	1.0	1.0	1.0
ACMSD	1.0	1.0	1.0
ACN9	1.0	1.0	1.0
ACO1	1.0	1.0	1.0
ACO2	1.0	1.0	1.0
ACOT1	1.0	0.9885057471264368	0.9894736842105263
ACOT11	0.9508771929824561	0.9310344827586207	0.9052631578947369
ACOT12	0.27017543859649124	0.3448275862068966	0.3105263157894737
ACOT13	1.0	1.0	1.0
ACOT2	0.9929824561403509	0.9885057471264368	0.9894736842105263
ACOT4	1.0	1.0	1.0
ACOT6	0.06315789473684211	0.04597701149425287	0.10526315789473684
ACOT7	0.35789473684210527	0.4367816091954023	0.3157894736842105
ACOT8	1.0	1.0	0.9947368421052631
ACOT9	1.0	1.0	1.0
ACOX1	0.4070175438596491	0.41379310344827586	0.3631578947368421
ACOX2	1.0	1.0	0.9947368421052631
ACOX3	1.0	1.0	1.0
ACOXL	0.07017543859649122	0.022988505747126436	0.06315789473684211
ACP1	1.0	1.0	1.0
ACP2	1.0	1.0	1.0
ACP5	0.9964912280701754	1.0	1.0
ACP6	1.0	1.0	1.0
ACPP	0.5473684210526316	0.5632183908045977	0.4631578947368421
ACPT	0.9964912280701754	1.0	1.0
ACR	0.5052631578947369	0.4827586206896552	0.5421052631578948
ACRBP	0.6912280701754386	0.6896551724137931	0.6684210526315789
ACRC	0.9894736842105263	1.0	0.9631578947368421
ACRV1	0.4421052631578947	0.4827586206896552	0.4842105263157895
ACSBG1	0.4105263157894737	0.3103448275862069	0.3105263157894737
ACSBG2	0.18947368421052632	0.1839080459770115	0.16842105263157894
ACSF2	0.9964912280701754	0.9885057471264368	0.9947368421052631
ACSF3	0.5824561403508772	0.5977011494252874	0.5789473684210527
ACSL1	1.0	1.0	0.9894736842105263
ACSL3	1.0	1.0	1.0
ACSL4	0.9894736842105263	1.0	1.0
ACSL5	0.38596491228070173	0.3448275862068966	0.38421052631578945
ACSL6	0.10175438596491228	0.10344827586206896	0.12105263157894737
ACSM1	0.1824561403508772	0.1724137931034483	0.18947368421052632
ACSM2B	0.017543859649122806	0.0	0.015789473684210527
ACSM3	0.6771929824561403	0.6781609195402298	0.6631578947368421
ACSM4	0.1368421052631579	0.16091954022988506	0.13157894736842105
ACSM5	0.9263157894736842	0.9195402298850575	0.9
ACSS1	0.9929824561403509	1.0	1.0
ACSS2	0.8175438596491228	0.9425287356321839	0.8315789473684211
ACSS3	0.1824561403508772	0.2413793103448276	0.18421052631578946
ACTA1	0.9087719298245615	0.9195402298850575	0.9052631578947369
ACTA2	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
ACTBL2	0.0	0.011494252873563218	0.021052631578947368
ACTC1	0.20701754385964913	0.3218390804597701	0.13157894736842105
ACTG1	1.0	1.0	1.0
ACTG2	1.0	1.0	1.0
ACTL10	0.8701754385964913	0.896551724137931	0.8894736842105263
ACTL6A	1.0	1.0	1.0
ACTL6B	0.3543859649122807	0.2988505747126437	0.3105263157894737
ACTL7A	0.1368421052631579	0.11494252873563218	0.15789473684210525
ACTL7B	0.8280701754385965	0.735632183908046	0.8315789473684211
ACTL8	0.5263157894736842	0.6551724137931034	0.5052631578947369
ACTL9	0.08771929824561403	0.06896551724137931	0.08947368421052632
ACTN1	1.0	1.0	1.0
ACTN2	0.9859649122807017	1.0	0.9789473684210527
ACTN3	0.07017543859649122	0.10344827586206896	0.14736842105263157
ACTN4	1.0	1.0	1.0
ACTR10	1.0	1.0	1.0
ACTR1A	1.0	1.0	1.0
ACTR1B	1.0	1.0	1.0
ACTR2	1.0	1.0	1.0
ACTR3	1.0	1.0	0.9947368421052631
ACTR3B	0.0912280701754386	0.13793103448275862	0.12105263157894737
ACTR3BP2	0.25263157894736843	0.21839080459770116	0.24210526315789474
ACTR3BP5	0.256140350877193	0.16091954022988506	0.19473684210526315
ACTR5	1.0	1.0	1.0
ACTR6	1.0	1.0	1.0
ACTR8	0.9964912280701754	1.0	0.9947368421052631
ACTRT1	0.9964912280701754	0.9885057471264368	0.9894736842105263
ACTRT2	0.03859649122807018	0.022988505747126436	0.06315789473684211
ACTRT3	0.8456140350877193	0.9080459770114943	0.8368421052631579
ACVR1	1.0	1.0	1.0
ACVR1B	0.7894736842105263	0.8390804597701149	0.7578947368421053
ACVR1C	0.028070175438596492	0.04597701149425287	0.05263157894736842
ACVR2A	1.0	1.0	1.0
ACVR2B	0.2771929824561403	0.3103448275862069	0.3736842105263158
ACVRL1	0.9929824561403509	0.9885057471264368	0.9894736842105263
ACY1	1.0	1.0	1.0
ACY3	0.30526315789473685	0.3333333333333333	0.29473684210526313
ACYP1	0.9929824561403509	1.0	0.9894736842105263
ACYP2	1.0	1.0	1.0
ADA	1.0	1.0	1.0
ADAD1	0.031578947368421054	0.034482758620689655	0.03684210526315789
ADAD2	0.19649122807017544	0.22988505747126436	0.18421052631578946
ADAL	0.9859649122807017	1.0	0.9789473684210527
ADAM10	1.0	0.9885057471264368	0.9736842105263158
ADAM11	0.17543859649122806	0.26436781609195403	0.23684210526315788
ADAM12	0.512280701754386	0.6551724137931034	0.5157894736842106
ADAM15	1.0	1.0	1.0
ADAM17	1.0	1.0	1.0
ADAM18	0.24561403508771928	0.1724137931034483	0.2578947368421053
ADAM19	0.47017543859649125	0.7816091954022989	0.5
ADAM2	0.43157894736842106	0.3448275862068966	0.3105263157894737
ADAM20	0.03859649122807018	0.05747126436781609	0.07368421052631578
ADAM21	0.6210526315789474	0.5632183908045977	0.5421052631578948
ADAM22	0.10175438596491228	0.2413793103448276	0.16842105263157894
ADAM23	0.3508771929824561	0.4367816091954023	0.30526315789473685
ADAM28	0.7508771929824561	0.735632183908046	0.6578947368421053
ADAM29	0.3649122807017544	0.40229885057471265	0.3157894736842105
ADAM30	0.10877192982456141	0.06896551724137931	0.12631578947368421
ADAM32	0.47017543859649125	0.5632183908045977	0.47368421052631576
ADAM33	0.8070175438596491	0.8620689655172413	0.7894736842105263
ADAM5	0.02456140350877193	0.0	0.02631578947368421
ADAM6	0.28421052631578947	0.26436781609195403	0.3263157894736842
ADAM7	0.8385964912280702	0.9080459770114943	0.8
ADAM8	1.0	1.0	0.9947368421052631
ADAM9	1.0	1.0	1.0
ADAMDEC1	0.9017543859649123	0.8735632183908046	0.8578947368421053
ADAMTS1	0.9754385964912281	0.9770114942528736	0.9578947368421052
ADAMTS10	0.24561403508771928	0.26436781609195403	0.2631578947368421
ADAMTS12	0.08771929824561403	0.06896551724137931	0.08421052631578947
ADAMTS13	0.3473684210526316	0.41379310344827586	0.3894736842105263
ADAMTS14	0.1543859649122807	0.25287356321839083	0.18947368421052632
ADAMTS15	0.3087719298245614	0.2988505747126437	0.24210526315789474
ADAMTS16	0.2596491228070175	0.21839080459770116	0.16842105263157894
ADAMTS17	0.6035087719298246	0.45977011494252873	0.6
ADAMTS18	0.21403508771929824	0.3448275862068966	0.3157894736842105
ADAMTS2	0.8	0.7931034482758621	0.7631578947368421
ADAMTS20	0.031578947368421054	0.04597701149425287	0.05263157894736842
ADAMTS3	0.0912280701754386	0.1724137931034483	0.1
ADAMTS5	0.6596491228070176	0.7586206896551724	0.6157894736842106
ADAMTS6	0.8701754385964913	0.9195402298850575	0.8473684210526315
ADAMTS7	0.5333333333333333	0.6206896551724138	0.5210526315789473
ADAMTS8	0.3929824561403509	0.3793103448275862	0.38421052631578945
ADAMTS9	1.0	1.0	1.0
ADAMTSL1	0.16842105263157894	0.20689655172413793	0.18421052631578946
ADAMTSL2	1.0	1.0	1.0
ADAMTSL3	0.7578947368421053	0.8505747126436781	0.7736842105263158
ADAMTSL4	0.7894736842105263	0.7816091954022989	0.7157894736842105
ADAMTSL4-AS1	0.19298245614035087	0.16091954022988506	0.23157894736842105
ADAP1	1.0	1.0	1.0
ADAP2	1.0	1.0	1.0
ADAR	1.0	1.0	1.0
ADARB1	1.0	1.0	1.0
ADARB2	0.43508771929824563	0.6091954022988506	0.4789473684210526
ADARB2-AS1	0.3192982456140351	0.47126436781609193	0.3736842105263158
ADAT2	0.6771929824561403	0.5632183908045977	0.6578947368421053
ADCK1	1.0	1.0	1.0
ADCK2	1.0	1.0	1.0
ADCK3	1.0	1.0	1.0
ADCK4	0.9964912280701754	1.0	1.0
ADCK5	1.0	1.0	1.0
ADCY1	0.9403508771929825	0.9885057471264368	0.9631578947368421
ADCY10	0.30526315789473685	0.367816091954023	0.3157894736842105
ADCY2	0.9929824561403509	1.0	0.9842105263157894
ADCY3	1.0	1.0	1.0
ADCY4	0.9964912280701754	1.0	0.9947368421052631
ADCY5	0.18947368421052632	0.1839080459770115	0.22105263157894736
ADCY6	1.0	1.0	1.0
ADCY7	1.0	1.0	1.0
ADCY8	0.10877192982456141	0.11494252873563218	0.08421052631578947
ADCY9	0.9964912280701754	1.0	0.9947368421052631
ADCYAP1	0.9122807017543859	0.9425287356321839	0.9157894736842105
ADCYAP1R1	0.0912280701754386	0.09195402298850575	0.13157894736842105
ADD1	1.0	1.0	1.0
ADD2	0.06666666666666667	0.05747126436781609	0.08421052631578947
ADD3	1.0	1.0	0.9947368421052631
ADGB	0.5333333333333333	0.41379310344827586	0.5526315789473685
ADH1A	0.8631578947368421	0.9080459770114943	0.8315789473684211
ADH1C	0.4842105263157895	0.5517241379310345	0.4263157894736842
ADH4	0.17192982456140352	0.19540229885057472	0.16842105263157894
ADH5	0.8175438596491228	0.8735632183908046	0.7894736842105263
ADH6	0.3824561403508772	0.5057471264367817	0.43157894736842106
ADH7	0.07719298245614035	0.08045977011494253	0.06842105263157895
ADHFE1	0.9929824561403509	1.0	1.0
ADI1	0.4280701754385965	0.47126436781609193	0.46842105263157896
ADIG	0.3508771929824561	0.25287356321839083	0.24736842105263157
ADIPOR1	1.0	1.0	1.0
ADIPOR2	1.0	1.0	1.0
ADIRF	1.0	1.0	1.0
ADK	0.9929824561403509	0.9770114942528736	0.9578947368421052
ADM	1.0	1.0	0.9947368421052631
ADNP	1.0	1.0	1.0
ADNP2	1.0	1.0	1.0
ADO	1.0	1.0	1.0
ADORA1	0.4105263157894737	0.41379310344827586	0.4473684210526316
ADORA2A	0.9964912280701754	1.0	1.0
ADORA2B	0.8701754385964913	0.9310344827586207	0.8421052631578947
ADORA3	1.0	1.0	1.0
ADPGK	1.0	1.0	1.0
ADPRH	0.9473684210526315	0.9885057471264368	0.9105263157894737
ADPRHL1	0.8245614035087719	0.8505747126436781	0.7894736842105263
ADPRHL2	1.0	1.0	1.0
ADPRM	1.0	1.0	1.0
ADRA1A	0.03859649122807018	0.08045977011494253	0.07368421052631578
ADRA1B	0.8105263157894737	0.8160919540229885	0.8421052631578947
ADRA1D	0.9578947368421052	0.8735632183908046	0.8947368421052632
ADRA2A	0.9824561403508771	0.9885057471264368	0.9736842105263158
ADRA2B	0.9719298245614035	0.9885057471264368	0.9789473684210527
ADRA2C	0.7719298245614035	0.8045977011494253	0.8263157894736842
ADRB1	0.14385964912280702	0.12643678160919541	0.13157894736842105
ADRB2	0.9964912280701754	1.0	0.9947368421052631
ADRB3	0.1824561403508772	0.16091954022988506	0.18421052631578946
ADRBK2	0.2	0.25287356321839083	0.2736842105263158
ADRM1	1.0	1.0	1.0
ADSL	1.0	1.0	1.0
ADSS	1.0	1.0	1.0
ADSSL1	0.8140350877192982	0.7931034482758621	0.8315789473684211
ADTRP	0.6666666666666666	0.6896551724137931	0.631578947368421
AEBP1	1.0	1.0	1.0
AEBP2	1.0	1.0	1.0
AEN	1.0	1.0	1.0
AES	1.0	1.0	1.0
AFAP1	1.0	1.0	1.0
AFAP1L2	1.0	1.0	1.0
AFF1	1.0	1.0	0.9894736842105263
AFF2	0.45263157894736844	0.5287356321839081	0.4052631578947368
AFF3	0.7929824561403509	0.7586206896551724	0.8473684210526315
AFF4	0.9964912280701754	1.0	0.9894736842105263
AFG3L1P	0.45964912280701753	0.4942528735632184	0.48947368421052634
AFG3L2	1.0	1.0	1.0
AFM	0.028070175438596492	0.0	0.010526315789473684
AFMID	1.0	1.0	1.0
AFP	0.5964912280701754	0.6551724137931034	0.5789473684210527
AFTPH	1.0	1.0	1.0
AGA	1.0	1.0	1.0
AGAP1	0.27017543859649124	0.39080459770114945	0.32105263157894737
AGAP11	0.21754385964912282	0.20689655172413793	0.24736842105263157
AGAP2	0.15087719298245614	0.20689655172413793	0.18947368421052632
AGAP3	1.0	1.0	1.0
AGAP4	0.8947368421052632	0.9080459770114943	0.9263157894736842
AGAP7P	0.7929824561403509	0.896551724137931	0.8578947368421053
AGAP8	0.9894736842105263	1.0	0.9736842105263158
AGAP9	1.0	1.0	1.0
AGBL1	0.11578947368421053	0.04597701149425287	0.15263157894736842
AGBL2	0.2736842105263158	0.26436781609195403	0.2736842105263158
AGBL3	0.15087719298245614	0.05747126436781609	0.12631578947368421
AGBL4	0.23508771929824562	0.19540229885057472	0.19473684210526315
AGBL5	1.0	1.0	1.0
AGER	0.47017543859649125	0.632183908045977	0.45789473684210524
AGFG1	1.0	1.0	1.0
AGFG2	0.7614035087719299	0.8505747126436781	0.7736842105263158
AGGF1	1.0	1.0	1.0
AGL	0.4807017543859649	0.5977011494252874	0.4368421052631579
AGMAT	0.5964912280701754	0.4942528735632184	0.6105263157894737
AGMO	0.18596491228070175	0.14942528735632185	0.19473684210526315
AGO1	1.0	1.0	1.0
AGO2	1.0	1.0	1.0
AGO3	1.0	1.0	0.9947368421052631
AGO4	0.9473684210526315	0.9655172413793104	0.9368421052631579
AGPAT1	0.12631578947368421	0.11494252873563218	0.11578947368421053
AGPAT2	1.0	1.0	1.0
AGPAT3	0.887719298245614	0.9425287356321839	0.9105263157894737
AGPAT4	0.5263157894736842	0.5747126436781609	0.5368421052631579
AGPAT5	0.9929824561403509	1.0	0.968421052631579
AGPAT6	0.9508771929824561	0.9540229885057471	0.9526315789473684
AGPAT9	0.9929824561403509	1.0	0.9842105263157894
AGPS	1.0	1.0	1.0
AGR2	0.8982456140350877	0.9540229885057471	0.9421052631578948
AGR3	0.8631578947368421	0.896551724137931	0.8894736842105263
AGRN	1.0	1.0	1.0
AGRP	0.28771929824561404	0.3448275862068966	0.28421052631578947
AGT	0.6912280701754386	0.6551724137931034	0.6526315789473685
AGTPBP1	1.0	1.0	1.0
AGTR1	0.8456140350877193	0.8620689655172413	0.8526315789473684
AGTR2	0.6456140350877193	0.7586206896551724	0.631578947368421
AGTRAP	1.0	1.0	1.0
AGXT	0.41403508771929826	0.39080459770114945	0.4
AHCTF1	1.0	1.0	1.0
AHCY	1.0	1.0	1.0
AHCYL1	1.0	1.0	1.0
AHCYL2	1.0	1.0	1.0
AHDC1	1.0	1.0	1.0
AHI1	1.0	1.0	1.0
AHNAK	1.0	1.0	1.0
AHNAK2	0.6877192982456141	0.5517241379310345	0.6052631578947368
AHR	0.9929824561403509	0.9885057471264368	0.9842105263157894
AHSA1	1.0	1.0	1.0
AHSA2	1.0	1.0	1.0
AHSG	0.40350877192982454	0.47126436781609193	0.38421052631578945
AHSP	0.43859649122807015	0.5172413793103449	0.4421052631578947
AICDA	0.09473684210526316	0.06896551724137931	0.06315789473684211
AIDA	0.9789473684210527	0.9885057471264368	0.9631578947368421
AIF1	1.0	1.0	1.0
AIF1L	0.9894736842105263	1.0	0.9789473684210527
AIFM1	1.0	1.0	1.0
AIFM2	0.9894736842105263	1.0	0.9842105263157894
AIFM3	0.7017543859649122	0.7816091954022989	0.6473684210526316
AIG1	1.0	1.0	1.0
AIM1	1.0	1.0	1.0
AIM1L	0.1824561403508772	0.12643678160919541	0.1631578947368421
AIM2	0.8982456140350877	0.896551724137931	0.8736842105263158
AIMP1	0.07719298245614035	0.08045977011494253	0.1
AIMP2	1.0	1.0	1.0
AIP	1.0	1.0	1.0
AIPL1	0.2596491228070175	0.1839080459770115	0.21052631578947367
AIRE	0.12982456140350876	0.16091954022988506	0.15263157894736842
AJAP1	0.3263157894736842	0.40229885057471265	0.3368421052631579
AJUBA	0.17543859649122806	0.13793103448275862	0.1631578947368421
AK2	1.0	1.0	1.0
AK3	1.0	1.0	1.0
AK5	0.45614035087719296	0.5057471264367817	0.3473684210526316
AK7	0.05964912280701754	0.12643678160919541	0.06842105263157895
AK8	0.6877192982456141	0.8160919540229885	0.6842105263157895
AK9	0.5929824561403508	0.5977011494252874	0.631578947368421
AKAP1	0.9894736842105263	0.9885057471264368	0.9894736842105263
AKAP10	1.0	1.0	1.0
AKAP11	1.0	1.0	1.0
AKAP12	0.9157894736842105	0.9770114942528736	0.9263157894736842
AKAP13	1.0	1.0	1.0
AKAP14	0.07017543859649122	0.10344827586206896	0.15263157894736842
AKAP17A	1.0	1.0	1.0
AKAP2	0.1368421052631579	0.10344827586206896	0.14210526315789473
AKAP3	0.9333333333333333	0.8850574712643678	0.9210526315789473
AKAP4	0.2	0.22988505747126436	0.24210526315789474
AKAP5	0.056140350877192984	0.10344827586206896	0.06315789473684211
AKAP7	0.44912280701754387	0.4367816091954023	0.3631578947368421
AKAP8	1.0	1.0	1.0
AKAP8L	1.0	1.0	1.0
AKAP9	0.15087719298245614	0.10344827586206896	0.10526315789473684
AKIP1	1.0	1.0	1.0
AKIRIN1	1.0	1.0	1.0
AKIRIN2	1.0	1.0	1.0
AKNA	1.0	1.0	1.0
AKNAD1	0.20701754385964913	0.2988505747126437	0.23684210526315788
AKR1A1	1.0	1.0	1.0
AKR1B1	1.0	1.0	1.0
AKR1B10	0.34385964912280703	0.3563218390804598	0.3105263157894737
AKR1C1	0.9473684210526315	0.9540229885057471	0.9052631578947369
AKR1C2	0.45964912280701753	0.42528735632183906	0.47368421052631576
AKR1C3	1.0	1.0	1.0
AKR1C4	0.39649122807017545	0.367816091954023	0.35789473684210527
AKR1CL1	0.23508771929824562	0.25287356321839083	0.21052631578947367
AKR1D1	0.3824561403508772	0.26436781609195403	0.35789473684210527
AKR1E2	0.2596491228070175	0.26436781609195403	0.2894736842105263
AKR7A2	1.0	1.0	1.0
AKR7A2P1	0.12982456140350876	0.16091954022988506	0.1631578947368421
AKR7A3	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
AKT1S1	0.7614035087719299	0.7471264367816092	0.7578947368421053
AKT2	0.8456140350877193	0.8275862068965517	0.8315789473684211
AKT3	0.43508771929824563	0.40229885057471265	0.4421052631578947
AKTIP	1.0	1.0	1.0
ALAD	0.11228070175438597	0.04597701149425287	0.05263157894736842
ALAS1	0.9192982456140351	0.9770114942528736	0.9210526315789473
ALAS2	0.17192982456140352	0.25287356321839083	0.21052631578947367
ALB	0.7333333333333333	0.8390804597701149	0.7157894736842105
ALCAM	1.0	1.0	1.0
ALDH18A1	1.0	1.0	1.0
ALDH1A1	1.0	1.0	1.0
ALDH1A2	0.9894736842105263	0.9655172413793104	0.9578947368421052
ALDH1A3	0.9964912280701754	1.0	0.9789473684210527
ALDH1L1	0.48771929824561405	0.5057471264367817	0.43157894736842106
ALDH1L2	0.9263157894736842	0.9425287356321839	0.8894736842105263
ALDH2	1.0	1.0	1.0
ALDH3A1	0.3684210526315789	0.3103448275862069	0.2736842105263158
ALDH3A2	1.0	1.0	1.0
ALDH3B1	0.9964912280701754	1.0	1.0
ALDH3B2	0.3894736842105263	0.4482758620689655	0.4631578947368421
ALDH4A1	0.9964912280701754	1.0	0.9947368421052631
ALDH5A1	0.9894736842105263	0.9885057471264368	0.9894736842105263
ALDH6A1	1.0	1.0	1.0
ALDH7A1	1.0	1.0	1.0
ALDH8A1	0.13333333333333333	0.10344827586206896	0.12105263157894737
ALDH9A1	1.0	1.0	1.0
ALDOA	1.0	1.0	1.0
ALDOB	0.9929824561403509	0.9770114942528736	0.9947368421052631
ALDOC	1.0	1.0	1.0
ALG1	1.0	1.0	0.9947368421052631
ALG10B	0.9438596491228071	0.9425287356321839	0.9315789473684211
ALG11	1.0	1.0	1.0
ALG12	0.9894736842105263	0.9770114942528736	0.9947368421052631
ALG13	1.0	1.0	0.9947368421052631
ALG14	1.0	1.0	1.0
ALG1L	0.7263157894736842	0.8390804597701149	0.7631578947368421
ALG2	0.9929824561403509	0.9770114942528736	0.9947368421052631
ALG3	1.0	1.0	1.0
ALG5	1.0	1.0	1.0
ALG6	1.0	1.0	1.0
ALG8	1.0	1.0	1.0
ALG9	1.0	1.0	1.0
ALK	0.6070175438596491	0.632183908045977	0.6157894736842106
ALKBH1	1.0	1.0	1.0
