	Cluster_0	Cluster_1	Cluster_2
ABHD6	1.0	1.0	1.0
ABHD8	1.0	1.0	1.0
ABI1	1.0	1.0	1.0
ABI2	1.0	1.0	1.0
ABI3	1.0	1.0	1.0
ABI3BP	1.0	0.98828125	0.9637305699481865
ABL1	0.8495575221238938	0.8828125	0.8238341968911918
ABL2	0.831858407079646	0.90625	0.8756476683937824
ABLIM1	1.0	1.0	1.0
ABLIM2	0.9911504424778761	0.96484375	0.9481865284974094
ABLIM3	0.9557522123893806	0.89453125	0.9637305699481865
ABO	0.1592920353982301	0.08203125	0.12435233160621761
ABR	0.8672566371681416	0.84765625	0.8860103626943006
ABRA	0.168141592920354	0.19921875	0.22797927461139897
ABRACL	1.0	1.0	1.0
ABT1	0.9203539823008849	0.9375	0.8601036269430051
ABTB1	1.0	1.0	1.0
ABTB2	0.6902654867256637	0.7578125	0.45077720207253885
ACAA1	1.0	1.0	1.0
ACACA	1.0	1.0	1.0
ACACB	1.0	1.0	1.0
ACAD10	1.0	0.99609375	1.0
ACAD11	1.0	1.0	1.0
ACAD8	1.0	1.0	1.0
ACAD9	1.0	1.0	1.0
ACADL	0.24778761061946902	0.296875	0.12435233160621761
ACADM	1.0	0.99609375	1.0
ACADSB	0.9380530973451328	0.921875	1.0
ACADVL	1.0	1.0	1.0
ACAN	0.12389380530973451	0.28515625	0.29015544041450775
ACAP1	0.9646017699115044	0.99609375	0.9740932642487047
ACAP2	1.0	1.0	1.0
ACAP3	0.9557522123893806	0.81640625	0.8549222797927462
ACAT1	1.0	1.0	1.0
ACAT2	1.0	1.0	1.0
ACBD3	1.0	1.0	1.0
ACBD4	0.9823008849557522	0.8671875	0.9067357512953368
ACBD5	0.8849557522123894	0.71875	0.5699481865284974
ACBD6	1.0	1.0	1.0
ACCS	1.0	1.0	1.0
ACCSL	0.3185840707964602	0.30859375	0.41450777202072536
ACD	1.0	1.0	1.0
ACE	0.08849557522123894	0.1328125	0.13471502590673576
ACE2	0.504424778761062	0.484375	0.18652849740932642
ACER1	0.12389380530973451	0.13671875	0.07253886010362694
ACER2	0.48672566371681414	0.59765625	0.6683937823834197
ACER3	1.0	1.0	1.0
ACHE	0.30973451327433627	0.4765625	0.47668393782383417
ACIN1	1.0	1.0	1.0
ACKR1	1.0	0.96484375	0.9378238341968912
ACKR2	0.4247787610619469	0.30859375	0.48704663212435234
ACKR3	1.0	1.0	1.0
ACKR4	0.1504424778761062	0.203125	0.15025906735751296
ACLY	1.0	1.0	1.0
ACMSD	1.0	1.0	1.0
ACN9	1.0	1.0	1.0
ACO1	1.0	1.0	1.0
ACO2	1.0	1.0	1.0
ACOT1	1.0	0.9921875	0.9948186528497409
ACOT11	0.8938053097345132	0.9453125	0.9378238341968912
ACOT12	0.3008849557522124	0.296875	0.29015544041450775
ACOT13	1.0	1.0	1.0
ACOT2	0.9911504424778761	0.9921875	0.9896373056994818
ACOT4	1.0	1.0	1.0
ACOT6	0.07964601769911504	0.0703125	0.07772020725388601
ACOT7	0.5398230088495575	0.33984375	0.2694300518134715
ACOT8	1.0	1.0	0.9948186528497409
ACOT9	1.0	1.0	1.0
ACOX1	0.30973451327433627	0.421875	0.40414507772020725
ACOX2	1.0	0.99609375	1.0
ACOX3	1.0	1.0	1.0
ACOXL	0.035398230088495575	0.0625	0.07253886010362694
ACP1	1.0	1.0	1.0
ACP2	1.0	1.0	1.0
ACP5	1.0	0.99609375	1.0
ACP6	1.0	1.0	1.0
ACPP	0.5486725663716814	0.5703125	0.44041450777202074
ACPT	1.0	0.99609375	1.0
ACR	0.48672566371681414	0.50390625	0.5440414507772021
ACRBP	0.6460176991150443	0.7265625	0.6476683937823834
ACRC	1.0	0.984375	0.9689119170984456
ACRV1	0.45132743362831856	0.4375	0.5025906735751295
ACSBG1	0.30973451327433627	0.38671875	0.35751295336787564
ACSBG2	0.25663716814159293	0.16796875	0.15544041450777202
ACSF2	1.0	0.98828125	1.0
ACSF3	0.504424778761062	0.6484375	0.5440414507772021
ACSL1	1.0	1.0	0.9896373056994818
ACSL3	1.0	1.0	1.0
ACSL4	1.0	1.0	0.9844559585492227
ACSL5	0.336283185840708	0.4140625	0.35751295336787564
ACSL6	0.12389380530973451	0.09375	0.11917098445595854
ACSM1	0.20353982300884957	0.18359375	0.17098445595854922
ACSM2B	0.017699115044247787	0.0078125	0.02072538860103627
ACSM3	0.6283185840707964	0.74609375	0.6010362694300518
ACSM4	0.13274336283185842	0.10546875	0.18652849740932642
ACSM5	0.8407079646017699	0.921875	0.9533678756476683
ACSS1	1.0	0.9921875	1.0
ACSS2	0.9823008849557522	0.83203125	0.772020725388601
ACSS3	0.25663716814159293	0.14453125	0.21761658031088082
ACTA1	0.8407079646017699	0.92578125	0.927461139896373
ACTA2	1.0	1.0	1.0
ACTB	1.0	1.0	1.0
ACTBL2	0.008849557522123894	0.0078125	0.010362694300518135
ACTC1	0.3185840707964602	0.16796875	0.17098445595854922
ACTG1	1.0	1.0	1.0
ACTG2	1.0	1.0	1.0
ACTL10	0.8584070796460177	0.8515625	0.9326424870466321
ACTL6A	1.0	1.0	1.0
ACTL6B	0.2831858407079646	0.3203125	0.37305699481865284
ACTL7A	0.18584070796460178	0.125	0.13471502590673576
ACTL7B	0.6814159292035398	0.87109375	0.8186528497409327
ACTL8	0.8495575221238938	0.4921875	0.41968911917098445
ACTL9	0.17699115044247787	0.0625	0.06217616580310881
ACTN1	1.0	1.0	1.0
ACTN2	0.9911504424778761	0.9765625	0.9948186528497409
ACTN3	0.09734513274336283	0.09375	0.11398963730569948
ACTN4	1.0	1.0	1.0
ACTR10	1.0	1.0	1.0
ACTR1A	1.0	1.0	1.0
ACTR1B	1.0	1.0	1.0
ACTR2	1.0	1.0	1.0
ACTR3	1.0	1.0	0.9948186528497409
ACTR3B	0.07079646017699115	0.1015625	0.13989637305699482
ACTR3BP2	0.168141592920354	0.24609375	0.2849740932642487
ACTR3BP5	0.12389380530973451	0.2109375	0.29015544041450775
ACTR5	1.0	1.0	1.0
ACTR6	1.0	1.0	1.0
ACTR8	1.0	0.99609375	0.9948186528497409
ACTRT1	0.9911504424778761	0.9921875	0.9948186528497409
ACTRT2	0.017699115044247787	0.05859375	0.04145077720207254
ACTRT3	0.9557522123893806	0.8359375	0.8134715025906736
ACVR1	1.0	1.0	1.0
ACVR1B	0.7787610619469026	0.80859375	0.7616580310880829
ACVR1C	0.04424778761061947	0.02734375	0.05181347150259067
ACVR2A	1.0	1.0	1.0
ACVR2B	0.3805309734513274	0.23046875	0.38860103626943004
ACVRL1	1.0	0.9921875	0.9844559585492227
ACY1	1.0	1.0	1.0
ACY3	0.35398230088495575	0.3671875	0.19689119170984457
ACYP1	1.0	0.99609375	0.9844559585492227
ACYP2	1.0	1.0	1.0
ADA	1.0	1.0	1.0
ADAD1	0.07964601769911504	0.0078125	0.04145077720207254
ADAD2	0.3185840707964602	0.18359375	0.14507772020725387
ADAL	1.0	0.984375	0.9792746113989638
ADAM10	0.9911504424778761	1.0	0.9740932642487047
ADAM11	0.34513274336283184	0.171875	0.18134715025906736
ADAM12	0.6548672566371682	0.5859375	0.39896373056994816
ADAM15	1.0	1.0	1.0
ADAM17	1.0	1.0	1.0
ADAM18	0.10619469026548672	0.27734375	0.26424870466321243
ADAM19	0.831858407079646	0.421875	0.49222797927461137
ADAM2	0.3274336283185841	0.41015625	0.3626943005181347
ADAM20	0.08849557522123894	0.046875	0.04145077720207254
ADAM21	0.46017699115044247	0.62890625	0.6010362694300518
ADAM22	0.34513274336283184	0.1328125	0.046632124352331605
ADAM23	0.2743362831858407	0.4375	0.27461139896373055
ADAM28	0.6902654867256637	0.85546875	0.5492227979274611
ADAM29	0.4247787610619469	0.3125	0.36787564766839376
ADAM30	0.07079646017699115	0.1171875	0.11917098445595854
ADAM32	0.5663716814159292	0.484375	0.44041450777202074
ADAM33	0.7876106194690266	0.85546875	0.7616580310880829
ADAM5	0.0	0.0078125	0.05181347150259067
ADAM6	0.39823008849557523	0.25	0.29533678756476683
ADAM7	0.8849557522123894	0.9375	0.6735751295336787
ADAM8	1.0	0.99609375	1.0
ADAM9	1.0	1.0	1.0
ADAMDEC1	0.8230088495575221	0.93359375	0.8497409326424871
ADAMTS1	0.9823008849557522	0.98828125	0.9378238341968912
ADAMTS10	0.2920353982300885	0.20703125	0.29533678756476683
ADAMTS12	0.11504424778761062	0.06640625	0.08808290155440414
ADAMTS13	0.5575221238938053	0.28125	0.38341968911917096
ADAMTS14	0.46017699115044247	0.109375	0.11398963730569948
ADAMTS15	0.37168141592920356	0.25390625	0.27461139896373055
ADAMTS16	0.09734513274336283	0.2265625	0.29015544041450775
ADAMTS17	0.46017699115044247	0.59375	0.6321243523316062
ADAMTS18	0.504424778761062	0.19140625	0.23316062176165803
ADAMTS2	0.7787610619469026	0.890625	0.6528497409326425
ADAMTS20	0.07964601769911504	0.03125	0.031088082901554404
ADAMTS3	0.20353982300884957	0.1015625	0.05699481865284974
ADAMTS5	0.7079646017699115	0.76953125	0.48704663212435234
ADAMTS6	0.8495575221238938	0.8828125	0.8652849740932642
ADAMTS7	0.672566371681416	0.546875	0.46113989637305697
ADAMTS8	0.336283185840708	0.46484375	0.3160621761658031
ADAMTS9	1.0	1.0	1.0
ADAMTSL1	0.21238938053097345	0.19140625	0.14507772020725387
ADAMTSL2	1.0	1.0	1.0
ADAMTSL3	0.9380530973451328	0.7734375	0.689119170984456
ADAMTSL4	0.6814159292035398	0.89453125	0.6373056994818653
ADAMTSL4-AS1	0.1504424778761062	0.1875	0.24870466321243523
ADAP1	1.0	1.0	1.0
ADAP2	1.0	1.0	1.0
ADAR	1.0	1.0	1.0
ADARB1	1.0	1.0	1.0
ADARB2	0.6548672566371682	0.3984375	0.47668393782383417
ADARB2-AS1	0.7345132743362832	0.25	0.29015544041450775
ADAT2	0.40707964601769914	0.7421875	0.6787564766839378
ADCK1	1.0	1.0	1.0
ADCK2	1.0	1.0	1.0
ADCK3	1.0	1.0	1.0
ADCK4	1.0	0.99609375	1.0
ADCK5	1.0	1.0	1.0
ADCY1	0.9557522123893806	0.9453125	0.9689119170984456
ADCY10	0.4247787610619469	0.2734375	0.3160621761658031
ADCY2	1.0	1.0	0.9740932642487047
ADCY3	1.0	1.0	1.0
ADCY4	0.9823008849557522	1.0	1.0
ADCY5	0.17699115044247787	0.19140625	0.22279792746113988
ADCY6	1.0	1.0	1.0
ADCY7	1.0	1.0	1.0
ADCY8	0.07964601769911504	0.09375	0.12435233160621761
ADCY9	1.0	0.9921875	1.0
ADCYAP1	0.9823008849557522	0.92578125	0.8704663212435233
ADCYAP1R1	0.10619469026548672	0.0859375	0.12953367875647667
ADD1	1.0	1.0	1.0
ADD2	0.08849557522123894	0.078125	0.05181347150259067
ADD3	0.9911504424778761	1.0	1.0
ADGB	0.3893805309734513	0.54296875	0.5699481865284974
ADH1A	0.831858407079646	0.9140625	0.8031088082901554
ADH1C	0.4336283185840708	0.66796875	0.24352331606217617
ADH4	0.12389380530973451	0.19140625	0.18134715025906736
ADH5	0.8849557522123894	0.7890625	0.8134715025906736
ADH6	0.34513274336283184	0.44140625	0.43005181347150256
ADH7	0.07079646017699115	0.09765625	0.046632124352331605
ADHFE1	1.0	0.99609375	0.9948186528497409
ADI1	0.48672566371681414	0.42578125	0.45595854922279794
ADIG	0.22123893805309736	0.3359375	0.3005181347150259
ADIPOR1	1.0	1.0	1.0
ADIPOR2	1.0	1.0	1.0
ADIRF	1.0	1.0	1.0
ADK	0.9911504424778761	0.9765625	0.9740932642487047
ADM	0.9911504424778761	1.0	1.0
ADNP	1.0	1.0	1.0
ADNP2	1.0	1.0	1.0
ADO	1.0	1.0	1.0
ADORA1	0.5575221238938053	0.37109375	0.41450777202072536
ADORA2A	1.0	1.0	0.9948186528497409
ADORA2B	0.911504424778761	0.9453125	0.7461139896373057
ADORA3	1.0	1.0	1.0
ADPGK	1.0	1.0	1.0
ADPRH	1.0	0.9375	0.9119170984455959
ADPRHL1	0.9026548672566371	0.7578125	0.844559585492228
ADPRHL2	1.0	1.0	1.0
ADPRM	1.0	1.0	1.0
ADRA1A	0.07964601769911504	0.046875	0.05699481865284974
ADRA1B	0.7699115044247787	0.84375	0.8238341968911918
ADRA1D	0.8495575221238938	0.953125	0.927461139896373
ADRA2A	0.9646017699115044	0.98828125	0.9792746113989638
ADRA2B	1.0	0.9609375	0.9844559585492227
ADRA2C	0.7522123893805309	0.7734375	0.8497409326424871
ADRB1	0.168141592920354	0.1328125	0.12435233160621761
ADRB2	1.0	0.9921875	1.0
ADRB3	0.3274336283185841	0.140625	0.14507772020725387
ADRBK2	0.34513274336283184	0.2109375	0.19689119170984457
ADRM1	1.0	1.0	1.0
ADSL	1.0	1.0	1.0
ADSS	1.0	1.0	1.0
ADSSL1	0.7876106194690266	0.8046875	0.8497409326424871
ADTRP	0.6106194690265486	0.83203125	0.45595854922279794
AEBP1	1.0	1.0	1.0
AEBP2	1.0	1.0	1.0
AEN	1.0	1.0	1.0
AES	1.0	1.0	1.0
AFAP1	1.0	1.0	1.0
AFAP1L2	1.0	1.0	1.0
AFF1	1.0	0.99609375	0.9948186528497409
AFF2	0.4778761061946903	0.515625	0.34196891191709844
AFF3	0.7345132743362832	0.72265625	0.9585492227979274
AFF4	1.0	1.0	0.9844559585492227
AFG3L1P	0.45132743362831856	0.48828125	0.47150259067357514
AFG3L2	1.0	1.0	1.0
AFM	0.0	0.01953125	0.025906735751295335
AFMID	1.0	1.0	1.0
AFP	0.7168141592920354	0.60546875	0.5233160621761658
AFTPH	1.0	1.0	1.0
AGA	1.0	1.0	1.0
AGAP1	0.2920353982300885	0.23828125	0.40414507772020725
AGAP11	0.30973451327433627	0.16796875	0.2538860103626943
AGAP2	0.24778761061946902	0.171875	0.12953367875647667
AGAP3	1.0	1.0	1.0
AGAP4	0.8938053097345132	0.87109375	0.9637305699481865
AGAP7P	1.0	0.8046875	0.7668393782383419
AGAP8	0.9734513274336283	0.984375	0.9948186528497409
AGAP9	1.0	1.0	1.0
AGBL1	0.07079646017699115	0.1015625	0.16580310880829016
AGBL2	0.21238938053097345	0.20703125	0.39378238341968913
AGBL3	0.05309734513274336	0.140625	0.15544041450777202
AGBL4	0.09734513274336283	0.2109375	0.29015544041450775
AGBL5	1.0	1.0	1.0
AGER	0.7168141592920354	0.43359375	0.43523316062176165
AGFG1	1.0	1.0	1.0
AGFG2	0.8230088495575221	0.75390625	0.7875647668393783
AGGF1	1.0	1.0	1.0
AGL	0.8230088495575221	0.40234375	0.39378238341968913
AGMAT	0.4778761061946903	0.65625	0.5544041450777202
AGMO	0.24778761061946902	0.17578125	0.15544041450777202
AGO1	1.0	1.0	1.0
AGO2	1.0	1.0	1.0
AGO3	1.0	0.99609375	1.0
AGO4	0.9646017699115044	0.9453125	0.9378238341968912
AGPAT1	0.10619469026548672	0.1484375	0.09326424870466321
AGPAT2	1.0	1.0	1.0
AGPAT3	1.0	0.90234375	0.8497409326424871
AGPAT4	0.5575221238938053	0.5703125	0.48186528497409326
AGPAT5	1.0	0.99609375	0.9637305699481865
AGPAT6	0.9823008849557522	0.9453125	0.9430051813471503
AGPAT9	0.9911504424778761	0.99609375	0.9844559585492227
AGPS	1.0	1.0	1.0
AGR2	0.9911504424778761	0.8359375	0.9948186528497409
AGR3	0.8761061946902655	0.79296875	0.9896373056994818
AGRN	1.0	1.0	1.0
AGRP	0.4247787610619469	0.25390625	0.27461139896373055
AGT	0.5929203539823009	0.64453125	0.7564766839378239
AGTPBP1	1.0	1.0	1.0
AGTR1	0.8938053097345132	0.828125	0.8549222797927462
AGTR2	0.8672566371681416	0.5859375	0.6321243523316062
AGTRAP	1.0	1.0	1.0
AGXT	0.3008849557522124	0.4453125	0.41450777202072536
AHCTF1	1.0	1.0	1.0
AHCY	1.0	1.0	1.0
AHCYL1	1.0	1.0	1.0
AHCYL2	1.0	1.0	1.0
AHDC1	1.0	1.0	1.0
AHI1	1.0	1.0	1.0
AHNAK	1.0	1.0	1.0
AHNAK2	0.49557522123893805	0.69140625	0.6528497409326425
AHR	0.9823008849557522	0.99609375	0.9844559585492227
AHSA1	1.0	1.0	1.0
AHSA2	1.0	1.0	1.0
AHSG	0.5309734513274337	0.3671875	0.38860103626943004
AHSP	0.4778761061946903	0.4453125	0.44559585492227977
AICDA	0.05309734513274336	0.08203125	0.09326424870466321
AIDA	0.9911504424778761	0.984375	0.9533678756476683
AIF1	1.0	1.0	1.0
AIF1L	0.9911504424778761	1.0	0.9689119170984456
AIFM1	1.0	1.0	1.0
AIFM2	1.0	0.984375	0.9896373056994818
AIFM3	0.9823008849557522	0.65625	0.5803108808290155
AIG1	1.0	1.0	1.0
AIM1	1.0	1.0	1.0
AIM1L	0.20353982300884957	0.18359375	0.12435233160621761
AIM2	0.8672566371681416	0.9609375	0.8082901554404145
AIMP1	0.07079646017699115	0.09375	0.08290155440414508
AIMP2	1.0	1.0	1.0
AIP	1.0	1.0	1.0
AIPL1	0.04424778761061947	0.24609375	0.32124352331606215
AIRE	0.1415929203539823	0.1171875	0.17616580310880828
AJAP1	0.6017699115044248	0.25390625	0.30569948186528495
AJUBA	0.168141592920354	0.13671875	0.20207253886010362
AK2	1.0	1.0	1.0
AK3	1.0	1.0	1.0
AK5	0.4424778761061947	0.47265625	0.35751295336787564
AK7	0.11504424778761062	0.04296875	0.08808290155440414
AK8	0.8407079646017699	0.609375	0.7564766839378239
AK9	0.584070796460177	0.578125	0.6580310880829016
AKAP1	1.0	0.984375	0.9896373056994818
AKAP10	1.0	1.0	1.0
AKAP11	1.0	1.0	1.0
AKAP12	0.9911504424778761	0.94140625	0.8756476683937824
AKAP13	1.0	1.0	1.0
AKAP14	0.07964601769911504	0.078125	0.15025906735751296
AKAP17A	1.0	1.0	1.0
AKAP2	0.12389380530973451	0.1640625	0.09844559585492228
AKAP3	0.911504424778761	0.93359375	0.9119170984455959
AKAP4	0.22123893805309736	0.2265625	0.20725388601036268
AKAP5	0.09734513274336283	0.08203125	0.025906735751295335
AKAP7	0.3893805309734513	0.4765625	0.35751295336787564
AKAP8	1.0	1.0	1.0
AKAP8L	1.0	1.0	1.0
AKAP9	0.168141592920354	0.0859375	0.16062176165803108
AKIP1	1.0	1.0	1.0
AKIRIN1	1.0	1.0	1.0
AKIRIN2	1.0	1.0	1.0
AKNA	1.0	1.0	1.0
AKNAD1	0.3185840707964602	0.24609375	0.16062176165803108
AKR1A1	1.0	1.0	1.0
AKR1B1	1.0	1.0	1.0
AKR1B10	0.34513274336283184	0.35546875	0.3005181347150259
AKR1C1	0.9646017699115044	0.9765625	0.8601036269430051
AKR1C2	0.3893805309734513	0.4765625	0.47668393782383417
AKR1C3	1.0	1.0	1.0
AKR1C4	0.2920353982300885	0.3828125	0.42487046632124353
AKR1CL1	0.17699115044247787	0.2265625	0.26424870466321243
AKR1D1	0.23008849557522124	0.36328125	0.41968911917098445
AKR1E2	0.21238938053097345	0.34765625	0.20207253886010362
AKR7A2	1.0	1.0	1.0
AKR7A2P1	0.10619469026548672	0.15234375	0.16062176165803108
AKR7A3	1.0	1.0	1.0
AKT1	1.0	1.0	1.0
AKT1S1	0.7787610619469026	0.6953125	0.8290155440414507
AKT2	0.8495575221238938	0.82421875	0.8497409326424871
AKT3	0.45132743362831856	0.5	0.3316062176165803
AKTIP	1.0	1.0	1.0
ALAD	0.05309734513274336	0.078125	0.10362694300518134
ALAS1	0.9380530973451328	0.921875	0.9326424870466321
ALAS2	0.30973451327433627	0.17578125	0.16062176165803108
ALB	0.6371681415929203	0.7734375	0.7668393782383419
ALCAM	1.0	1.0	1.0
ALDH18A1	1.0	1.0	1.0
ALDH1A1	1.0	1.0	1.0
ALDH1A2	0.9380530973451328	0.99609375	0.9689119170984456
ALDH1A3	0.9911504424778761	1.0	0.9792746113989638
ALDH1L1	0.5309734513274337	0.609375	0.2538860103626943
ALDH1L2	0.9734513274336283	0.95703125	0.8290155440414507
ALDH2	1.0	1.0	1.0
ALDH3A1	0.25663716814159293	0.40234375	0.2694300518134715
ALDH3A2	1.0	1.0	1.0
ALDH3B1	1.0	0.99609375	1.0
ALDH3B2	0.5486725663716814	0.3984375	0.38341968911917096
ALDH4A1	0.9911504424778761	1.0	0.9948186528497409
ALDH5A1	0.9823008849557522	1.0	0.9792746113989638
ALDH6A1	1.0	1.0	1.0
ALDH7A1	1.0	1.0	1.0
ALDH8A1	0.05309734513274336	0.140625	0.14507772020725387
ALDH9A1	1.0	1.0	1.0
ALDOA	1.0	1.0	1.0
ALDOB	0.9734513274336283	0.9921875	1.0
ALDOC	1.0	1.0	1.0
ALG1	1.0	1.0	0.9948186528497409
ALG10B	0.9823008849557522	0.9375	0.917098445595855
ALG11	1.0	1.0	1.0
ALG12	0.9823008849557522	0.984375	1.0
ALG13	1.0	0.99609375	1.0
ALG14	1.0	1.0	1.0
ALG1L	0.8230088495575221	0.734375	0.7461139896373057
ALG2	0.9823008849557522	0.9921875	0.9948186528497409
ALG3	1.0	1.0	1.0
ALG5	1.0	1.0	1.0
ALG6	1.0	1.0	1.0
ALG8	1.0	1.0	1.0
ALG9	1.0	1.0	1.0
ALK	0.6283185840707964	0.6640625	0.538860103626943
ALKBH1	1.0	1.0	1.0
ALKBH2	1.0	1.0	1.0
ALKBH3	1.0	1.0	1.0
ALKBH4	1.0	1.0	1.0
ALKBH5	1.0	1.0	1.0
ALKBH6	1.0	1.0	1.0
ALKBH7	1.0	1.0	1.0
ALLC	0.08849557522123894	0.09375	0.13989637305699482
ALMS1	1.0	1.0	1.0
ALOX12	0.10619469026548672	0.12890625	0.09844559585492228
ALOX12B	0.22123893805309736	0.19921875	0.19170984455958548
ALOX15	0.18584070796460178	0.21875	0.24870466321243523
ALOX15B	0.6991150442477876	0.67578125	0.538860103626943
ALOX5	1.0	1.0	1.0
ALOX5AP	1.0	1.0	1.0
ALOXE3	0.3008849557522124	0.39453125	0.5751295336787565
ALPI	0.6637168141592921	0.65625	0.6994818652849741
ALPK2	0.9469026548672567	0.9453125	0.8963730569948186
ALPK3	0.11504424778761062	0.1875	0.14507772020725387
ALPL	1.0	1.0	1.0
ALS2	1.0	1.0	1.0
ALS2CL	0.2743362831858407	0.265625	0.29533678756476683
ALS2CR11	0.07964601769911504	0.1875	0.18134715025906736
ALS2CR12	0.4424778761061947	0.14453125	0.17616580310880828
ALX1	0.10619469026548672	0.11328125	0.06735751295336788
ALX3	0.6814159292035398	0.29296875	0.32124352331606215
ALX4	0.1415929203539823	0.03125	0.06735751295336788
ALYREF	1.0	1.0	1.0
AMACR	1.0	1.0	1.0
AMBN	0.05309734513274336	0.03515625	0.04145077720207254
AMBP	0.17699115044247787	0.33203125	0.3160621761658031
AMBRA1	0.9646017699115044	0.765625	0.8290155440414507
AMD1	1.0	1.0	1.0
AMDHD1	0.8141592920353983	0.86328125	0.8860103626943006
AMDHD2	1.0	1.0	1.0
AMELX	0.061946902654867256	0.12109375	0.17098445595854922
AMELY	0.2920353982300885	0.44921875	0.47150259067357514
AMER1	1.0	1.0	1.0
AMER2	0.3893805309734513	0.296875	0.21243523316062177
AMER3	0.04424778761061947	0.12109375	0.13989637305699482
AMFR	1.0	1.0	1.0
