	Cluster_0	Cluster_1	Cluster_2
ABHD2	0.565217	0.519824	0.649746
ABHD3	1	1	1
ABHD4	0.992754	1	1
ABHD5	1	0.995595	1
ABHD6	1	1	1
ABHD8	1	1	1
ABI1	1	1	1
ABI2	1	1	1
ABI3	1	1	1
ABI3BP	1	0.991189	0.959391
ABL1	0.847826	0.876652	0.837563
ABL2	0.847826	0.894273	0.888325
ABLIM1	1	1	1
ABLIM2	0.985507	0.969163	0.944162
ABLIM3	0.956522	0.898678	0.949239
ABO	0.152174	0.092511	0.106599
ABR	0.869565	0.867841	0.857868
ABRA	0.188406	0.185022	0.233503
ABRACL	1	1	1
ABT1	0.927536	0.938326	0.857868
ABTB1	1	1	1
ABTB2	0.666667	0.762115	0.477157
ACAA1	1	1	1
ACACA	1	1	1
ACACB	1	1	1
ACAD10	1	1	0.994924
ACAD11	1	1	1
ACAD8	1	1	1
ACAD9	1	1	1
ACADL	0.231884	0.303965	0.137056
ACADM	1	1	0.994924
ACADSB	0.927536	0.92511	1
ACADVL	1	1	1
ACAN	0.137681	0.286344	0.299492
ACAP1	0.971014	0.995595	0.974619
ACAP2	1	1	1
ACAP3	0.949275	0.814978	0.84264
ACAT1	1	1	1
ACAT2	1	1	1
ACBD3	1	1	1
ACBD4	0.978261	0.872247	0.888325
ACBD5	0.891304	0.722467	0.543147
ACBD6	1	1	1
ACCS	1	1	1
ACCSL	0.311594	0.312775	0.411168
ACD	1	1	1
ACE	0.0869565	0.123348	0.152284
ACE2	0.5	0.46696	0.213198
ACER1	0.101449	0.132159	0.0964467
ACER2	0.507246	0.603524	0.659898
ACER3	1	1	1
ACHE	0.333333	0.488987	0.467005
ACIN1	1	1	1
ACKR1	1	0.977974	0.918782
ACKR2	0.442029	0.321586	0.441624
ACKR3	1	1	1
ACKR4	0.15942	0.207048	0.147208
ACLY	1	1	1
ACMSD	1	1	1
ACN9	1	1	1
ACO1	1	1	1
ACO2	1	1	1
ACOT1	1	1	0.984772
ACOT11	0.884058	0.947137	0.949239
ACOT12	0.304348	0.299559	0.284264
ACOT13	1	1	1
ACOT2	0.992754	1	0.979695
ACOT4	1	1	1
ACOT6	0.0652174	0.0704846	0.0862944
ACOT7	0.5	0.330396	0.284264
ACOT8	1	1	0.994924
ACOT9	1	1	1
ACOX1	0.333333	0.444934	0.375635
ACOX2	1	1	0.994924
ACOX3	1	1	1
ACOXL	0.0362319	0.0528634	0.0862944
ACP1	1	1	1
ACP2	1	1	1
ACP5	1	0.995595	1
ACP6	1	1	1
ACPP	0.550725	0.559471	0.456853
ACPT	0.992754	1	1
ACR	0.478261	0.497797	0.558376
ACRBP	0.673913	0.726872	0.639594
ACRC	0.985507	0.986784	0.974619
ACRV1	0.471014	0.409692	0.517766
ACSBG1	0.311594	0.39207	0.360406
ACSBG2	0.246377	0.15859	0.162437
ACSF2	1	0.991189	0.994924
ACSF3	0.507246	0.638767	0.573604
ACSL1	1	1	0.989848
ACSL3	1	1	1
ACSL4	1	1	0.984772
ACSL5	0.311594	0.436123	0.360406
ACSL6	0.101449	0.101322	0.121827
ACSM1	0.181159	0.15859	0.213198
ACSM2B	0.0144928	0.00440529	0.0253807
ACSM3	0.623188	0.753304	0.614213
ACSM4	0.123188	0.0837004	0.213198
ACSM5	0.855072	0.938326	0.93401
ACSS1	1	0.991189	1
ACSS2	0.978261	0.828194	0.761421
ACSS3	0.246377	0.154185	0.19797
ACTA1	0.855072	0.938326	0.913706
ACTA2	1	1	1
ACTB	1	1	1
ACTBL2	0.00724638	0.00881057	0.0101523
ACTC1	0.289855	0.189427	0.147208
ACTG1	1	1	1
ACTG2	1	1	1
ACTL10	0.876812	0.845815	0.923858
ACTL6A	1	1	1
ACTL6B	0.289855	0.299559	0.395939
ACTL7A	0.173913	0.123348	0.137056
ACTL7B	0.702899	0.859031	0.84264
ACTL8	0.811594	0.502203	0.390863
ACTL9	0.152174	0.0660793	0.0609137
ACTN1	1	1	1
ACTN2	0.992754	0.977974	0.989848
ACTN3	0.0869565	0.0837004	0.13198
ACTN4	1	1	1
ACTR10	1	1	1
ACTR1A	1	1	1
ACTR1B	1	1	1
ACTR2	1	1	1
ACTR3	1	1	0.994924
ACTR3B	0.0797101	0.110132	0.126904
ACTR3BP2	0.188406	0.23348	0.294416
ACTR3BP5	0.123188	0.198238	0.314721
ACTR5	1	1	1
ACTR6	1	1	1
ACTR8	1	1	0.989848
ACTRT1	0.992754	0.991189	0.994924
ACTRT2	0.0289855	0.0572687	0.0406091
ACTRT3	0.956522	0.84141	0.791878
ACVR1	1	1	1
ACVR1B	0.76087	0.819383	0.766497
ACVR1C	0.0507246	0.0264317	0.0456853
ACVR2A	1	1	1
ACVR2B	0.384058	0.189427	0.411168
ACVRL1	0.992754	0.995595	0.984772
ACY1	1	1	1
ACY3	0.326087	0.370044	0.218274
ACYP1	1	0.995595	0.984772
ACYP2	1	1	1
ADA	1	1	1
ADAD1	0.0724638	0.00881057	0.035533
ADAD2	0.297101	0.176211	0.152284
ADAL	0.992754	0.986784	0.979695
ADAM10	0.992754	1	0.974619
ADAM11	0.297101	0.171806	0.192893
ADAM12	0.673913	0.585903	0.380711
ADAM15	1	1	1
ADAM17	1	1	1
ADAM18	0.123188	0.281938	0.269036
ADAM19	0.797101	0.418502	0.467005
ADAM2	0.333333	0.414097	0.365482
ADAM20	0.0797101	0.0484581	0.0406091
ADAM21	0.485507	0.638767	0.593909
ADAM22	0.326087	0.127753	0.0406091
ADAM23	0.304348	0.427313	0.28934
ADAM28	0.731884	0.837004	0.568528
ADAM29	0.405797	0.321586	0.35533
ADAM30	0.0797101	0.114537	0.121827
ADAM32	0.550725	0.46696	0.461929
ADAM33	0.782609	0.859031	0.771574
ADAM5	0.00724638	0.00881057	0.0456853
ADAM6	0.369565	0.251101	0.294416
ADAM7	0.876812	0.947137	0.680203
ADAM8	1	0.995595	1
ADAM9	1	1	1
ADAMDEC1	0.826087	0.92511	0.873096
ADAMTS1	0.985507	0.995595	0.928934
ADAMTS10	0.311594	0.202643	0.274112
ADAMTS12	0.108696	0.0704846	0.0812183
ADAMTS13	0.521739	0.286344	0.365482
ADAMTS14	0.42029	0.0881057	0.121827
ADAMTS15	0.355072	0.255507	0.269036
ADAMTS16	0.0942029	0.237885	0.294416
ADAMTS17	0.463768	0.577093	0.664975
ADAMTS18	0.485507	0.180617	0.218274
ADAMTS2	0.782609	0.907489	0.649746
ADAMTS20	0.0652174	0.0352423	0.0304569
ADAMTS3	0.173913	0.105727	0.0609137
ADAMTS5	0.666667	0.819383	0.472081
ADAMTS6	0.869565	0.881057	0.857868
ADAMTS7	0.681159	0.53304	0.456853
ADAMTS8	0.362319	0.471366	0.309645
ADAMTS9	1	1	1
ADAMTSL1	0.195652	0.211454	0.13198
ADAMTSL2	1	1	1
ADAMTSL3	0.92029	0.770925	0.685279
ADAMTSL4	0.710145	0.894273	0.649746
ADAMTSL4-AS1	0.15942	0.185022	0.248731
ADAP1	1	1	1
ADAP2	1	1	1
ADAR	1	1	1
ADARB1	1	1	1
ADARB2	0.615942	0.409692	0.456853
ADARB2-AS1	0.688406	0.229075	0.284264
ADAT2	0.471014	0.731278	0.690355
ADCK1	1	1	1
ADCK2	1	1	1
ADCK3	1	1	1
ADCK4	1	0.995595	1
ADCK5	1	1	1
ADCY1	0.963768	0.942731	0.964467
ADCY10	0.42029	0.268722	0.304569
ADCY2	1	1	0.974619
ADCY3	1	1	1
ADCY4	0.985507	1	1
ADCY5	0.152174	0.171806	0.263959
ADCY6	1	1	1
ADCY7	1	1	1
ADCY8	0.0724638	0.092511	0.13198
ADCY9	1	0.991189	1
ADCYAP1	0.971014	0.933921	0.862944
ADCYAP1R1	0.108696	0.0792952	0.13198
ADD1	1	1	1
ADD2	0.0942029	0.0704846	0.0558376
ADD3	0.992754	1	1
ADGB	0.413043	0.537445	0.57868
ADH1A	0.847826	0.933921	0.781726
ADH1C	0.442029	0.69163	0.248731
ADH4	0.123188	0.207048	0.172589
ADH5	0.891304	0.797357	0.786802
ADH6	0.355072	0.431718	0.446701
ADH7	0.0652174	0.0969163	0.0558376
ADHFE1	1	1	0.989848
ADI1	0.485507	0.422907	0.451777
ADIG	0.231884	0.330396	0.314721
ADIPOR1	1	1	1
ADIPOR2	1	1	1
ADIRF	1	1	1
ADK	0.992754	0.991189	0.954315
ADM	0.992754	1	1
ADNP	1	1	1
ADNP2	1	1	1
ADO	1	1	1
ADORA1	0.528986	0.352423	0.431472
ADORA2A	1	1	0.994924
ADORA2B	0.905797	0.969163	0.730964
ADORA3	1	1	1
ADPGK	1	1	1
ADPRH	1	0.942731	0.898477
ADPRHL1	0.913043	0.740088	0.837563
ADPRHL2	1	1	1
ADPRM	1	1	1
ADRA1A	0.0869565	0.0484581	0.0456853
ADRA1B	0.775362	0.854626	0.817259
ADRA1D	0.862319	0.951542	0.93401
ADRA2A	0.963768	0.986784	0.984772
ADRA2B	1	0.960352	0.979695
ADRA2C	0.768116	0.784141	0.827411
ADRB1	0.15942	0.136564	0.121827
ADRB2	1	0.995595	0.994924
ADRB3	0.304348	0.136564	0.142132
ADRBK2	0.333333	0.198238	0.203046
ADRM1	1	1	1
ADSL	1	1	1
ADSS	1	1	1
ADSSL1	0.782609	0.797357	0.862944
ADTRP	0.601449	0.85022	0.477157
AEBP1	1	1	1
AEBP2	1	1	1
AEN	1	1	1
AES	1	1	1
AFAP1	1	1	1
AFAP1L2	1	1	1
AFF1	1	1	0.989848
AFF2	0.5	0.511013	0.340102
AFF3	0.76087	0.718062	0.939086
AFF4	1	1	0.984772
AFG3L1P	0.442029	0.502203	0.467005
AFG3L2	1	1	1
AFM	0	0.0264317	0.0203046
AFMID	1	1	1
AFP	0.724638	0.612335	0.497462
AFTPH	1	1	1
AGA	1	1	1
AGAP1	0.275362	0.23348	0.411168
AGAP11	0.268116	0.167401	0.263959
AGAP2	0.246377	0.171806	0.121827
AGAP3	1	1	1
AGAP4	0.898551	0.859031	0.969543
AGAP7P	1	0.806167	0.741117
AGAP8	0.978261	0.982379	0.994924
AGAP9	1	1	1
AGBL1	0.0652174	0.105727	0.167513
AGBL2	0.224638	0.207048	0.380711
AGBL3	0.0724638	0.15859	0.13198
AGBL4	0.123188	0.211454	0.284264
AGBL5	1	1	1
AGER	0.695652	0.440529	0.406091
AGFG1	1	1	1
AGFG2	0.826087	0.757709	0.771574
AGGF1	1	1	1
AGL	0.804348	0.378855	0.380711
AGMAT	0.485507	0.656388	0.573604
AGMO	0.224638	0.180617	0.15736
AGO1	1	1	1
AGO2	1	1	1
AGO3	1	0.995595	1
AGO4	0.963768	0.938326	0.944162
AGPAT1	0.115942	0.132159	0.111675
AGPAT2	1	1	1
AGPAT3	1	0.894273	0.847716
AGPAT4	0.565217	0.563877	0.48731
AGPAT5	1	1	0.959391
AGPAT6	0.971014	0.951542	0.939086
AGPAT9	0.992754	1	0.979695
AGPS	1	1	1
AGR2	0.985507	0.837004	0.974619
AGR3	0.876812	0.801762	0.964467
AGRN	1	1	1
AGRP	0.427536	0.251101	0.253807
AGT	0.644928	0.647577	0.720812
AGTPBP1	1	1	1
AGTR1	0.884058	0.872247	0.80203
AGTR2	0.84058	0.572687	0.629442
AGTRAP	1	1	1
AGXT	0.289855	0.444934	0.441624
AHCTF1	1	1	1
AHCY	1	1	1
AHCYL1	1	1	1
AHCYL2	1	1	1
AHDC1	1	1	1
AHI1	1	1	1
AHNAK	1	1	1
AHNAK2	0.536232	0.669604	0.675127
AHR	0.985507	0.995595	0.984772
AHSA1	1	1	1
AHSA2	1	1	1
AHSG	0.528986	0.405286	0.324873
AHSP	0.492754	0.436123	0.441624
AICDA	0.0507246	0.0881057	0.0913706
AIDA	0.992754	0.995595	0.939086
AIF1	1	1	1
AIF1L	0.992754	1	0.969543
AIFM1	1	1	1
AIFM2	1	0.982379	0.989848
AIFM3	0.956522	0.651982	0.563452
AIG1	1	1	1
AIM1	1	1	1
AIM1L	0.217391	0.154185	0.147208
AIM2	0.862319	0.964758	0.822335
AIMP1	0.0652174	0.092511	0.0913706
AIMP2	1	1	1
AIP	1	1	1
AIPL1	0.0797101	0.246696	0.319797
AIRE	0.152174	0.114537	0.167513
AJAP1	0.514493	0.277533	0.294416
AJUBA	0.173913	0.140969	0.187817
AK2	1	1	1
AK3	1	1	1
AK5	0.434783	0.488987	0.350254
AK7	0.123188	0.0396476	0.0761421
AK8	0.826087	0.621145	0.720812
AK9	0.594203	0.585903	0.639594
AKAP1	1	0.982379	0.989848
AKAP10	1	1	1
AKAP11	1	1	1
AKAP12	0.992754	0.955947	0.852792
AKAP13	1	1	1
AKAP14	0.0942029	0.0572687	0.162437
AKAP17A	1	1	1
AKAP2	0.137681	0.176211	0.0812183
AKAP3	0.92029	0.929515	0.913706
AKAP4	0.210145	0.215859	0.228426
AKAP5	0.0869565	0.0748899	0.0406091
AKAP7	0.405797	0.493392	0.340102
AKAP8	1	1	1
AKAP8L	1	1	1
AKAP9	0.166667	0.0881057	0.147208
AKIP1	1	1	1
AKIRIN1	1	1	1
AKIRIN2	1	1	1
AKNA	1	1	1
AKNAD1	0.318841	0.211454	0.192893
AKR1A1	1	1	1
AKR1B1	1	1	1
AKR1B10	0.376812	0.325991	0.314721
AKR1C1	0.971014	0.986784	0.847716
AKR1C2	0.391304	0.484581	0.477157
AKR1C3	1	1	1
AKR1C4	0.282609	0.400881	0.42132
AKR1CL1	0.181159	0.229075	0.263959
AKR1D1	0.275362	0.348018	0.42132
AKR1E2	0.195652	0.334802	0.248731
AKR7A2	1	1	1
AKR7A2P1	0.130435	0.140969	0.162437
AKR7A3	1	1	1
AKT1	1	1	1
AKT1S1	0.797101	0.647577	0.857868
AKT2	0.862319	0.814978	0.847716
AKT3	0.478261	0.497797	0.324873
AKTIP	1	1	1
ALAD	0.0507246	0.0748899	0.111675
ALAS1	0.942029	0.92511	0.923858
ALAS2	0.304348	0.14978	0.177665
ALB	0.644928	0.797357	0.751269
ALCAM	1	1	1
ALDH18A1	1	1	1
ALDH1A1	1	1	1
ALDH1A2	0.949275	0.995595	0.969543
ALDH1A3	0.992754	1	0.979695
ALDH1L1	0.521739	0.647577	0.233503
ALDH1L2	0.978261	0.951542	0.832487
ALDH2	1	1	1
ALDH3A1	0.253623	0.414097	0.279188
ALDH3A2	1	1	1
ALDH3B1	1	0.995595	1
ALDH3B2	0.514493	0.400881	0.385787
ALDH4A1	0.992754	1	0.994924
ALDH5A1	0.985507	1	0.979695
ALDH6A1	1	1	1
ALDH7A1	1	1	1
ALDH8A1	0.0507246	0.145374	0.152284
ALDH9A1	1	1	1
ALDOA	1	1	1
ALDOB	0.971014	0.995595	1
ALDOC	1	1	1
ALG1	1	1	0.994924
ALG10B	0.978261	0.947137	0.903553
ALG11	1	1	1
ALG12	0.978261	0.986784	1
ALG13	1	1	0.994924
ALG14	1	1	1
ALG1L	0.804348	0.744493	0.736041
ALG2	0.985507	0.995595	0.989848
ALG3	1	1	1
ALG5	1	1	1
ALG6	1	1	1
ALG8	1	1	1
ALG9	1	1	1
ALK	0.615942	0.651982	0.568528
ALKBH1	1	1	1
ALKBH2	1	1	1
ALKBH3	1	1	1
ALKBH4	1	1	1
ALKBH5	1	1	1
ALKBH6	1	1	1
ALKBH7	1	1	1
ALLC	0.0797101	0.105727	0.13198
ALMS1	1	1	1
ALOX12	0.0942029	0.132159	0.106599
ALOX12B	0.181159	0.193833	0.22335
ALOX15	0.188406	0.220264	0.248731
ALOX15B	0.702899	0.678414	0.532995
ALOX5	1	1	1
ALOX5AP	1	1	1
ALOXE3	0.318841	0.396476	0.568528
ALPI	0.695652	0.634361	0.700508
ALPK2	0.949275	0.955947	0.883249
ALPK3	0.123188	0.162996	0.177665
ALPL	1	1	1
ALS2	1	1	1
ALS2CL	0.246377	0.290749	0.284264
ALS2CR11	0.0797101	0.180617	0.203046
ALS2CR12	0.42029	0.136564	0.162437
ALX1	0.108696	0.114537	0.0659898
ALX3	0.630435	0.286344	0.314721
ALX4	0.130435	0.0352423	0.0558376
ALYREF	1	1	1
AMACR	1	1	1
AMBN	0.0434783	0.0352423	0.0456853
AMBP	0.202899	0.312775	0.340102
AMBRA1	0.934783	0.784141	0.80203
AMD1	1	1	1
AMDHD1	0.84058	0.867841	0.86802
AMDHD2	1	1	1
AMELX	0.057971	0.118943	0.182741
AMELY	0.311594	0.440529	0.48731
AMER1	1	1	1
AMER2	0.347826	0.281938	0.248731
AMER3	0.0652174	0.123348	0.13198
AMFR	1	1	1
AMH	0.637681	0.568282	0.685279
AMHR2	0.434783	0.361233	0.335025
AMICA1	0.985507	1	0.994924
AMIGO1	0.92029	0.682819	0.685279
AMIGO3	0.804348	0.806167	0.832487
AMMECR1	0.985507	1	0.974619
AMMECR1L	1	1	1
AMN	0.173913	0.255507	0.269036
AMN1	0.876812	0.810573	0.86802
AMOT	1	1	1
AMOTL1	0.753623	0.894273	0.862944
AMOTL2	0.862319	0.38326	0.375635
AMPD1	0.507246	0.696035	0.335025
AMPD2	0.253623	0.061674	0.035533
AMPD3	0.152174	0.207048	0.228426
AMPH	0.949275	0.973568	0.949239
AMT	1	1	1
AMTN	0.195652	0.185022	0.0558376
AMY1A	1	1	1
AMY2A	0.355072	0.361233	0.390863
AMY2B	0.202899	0.207048	0.172589
AMZ2	1	1	1
AMZ2P1	0.23913	0.370044	0.406091
ANAPC1	1	1	1
ANAPC10	1	1	1
ANAPC11	0.855072	0.638767	0.725888
ANAPC13	1	1	1
ANAPC15	1	1	1
ANAPC16	1	1	1
ANAPC2	0.826087	0.748899	0.93401
ANAPC4	1	1	1
ANAPC5	1	1	1
ANAPC7	1	1	1
ANG	1	1	1
ANGEL1	1	1	1
ANGEL2	1	1	1
ANGPT1	0.978261	1	0.969543
ANGPT2	1	1	1
ANGPT4	0.0507246	0.0704846	0.0558376
ANGPTL1	0.166667	0.220264	0.0456853
ANGPTL2	1	1	1
ANGPTL3	0.057971	0.0484581	0.0507614
ANGPTL4	0.985507	0.823789	0.720812
ANGPTL5	0.0289855	0.123348	0.0964467
ANGPTL6	0.608696	0.585903	0.441624
ANGPTL7	0.427536	0.568282	0.441624
ANK1	0.543478	0.264317	0.335025
ANK2	0.456522	0.568282	0.167513
ANK3	0.956522	0.942731	0.954315
ANKAR	1	0.995595	1
ANKDD1B	0.188406	0.273128	0.340102
ANKFN1	0.282609	0.118943	0.111675
ANKFY1	1	1	1
ANKH	0.855072	0.594714	0.51269
ANKHD1	1	0.986784	1
ANKK1	0.318841	0.325991	0.411168
ANKLE2	0.34058	0.202643	0.258883
ANKMY1	0.130435	0.193833	0.258883
ANKMY2	1	1	1
ANKRA2	1	1	1
ANKRD1	0.246377	0.264317	0.19797
ANKRD10	1	1	1
ANKRD11	1	1	1
ANKRD12	1	1	1
ANKRD13A	1	1	1
ANKRD13B	0.833333	0.814978	0.827411
ANKRD13C	1	1	1
ANKRD13D	0.275362	0.290749	0.406091
ANKRD16	1	1	1
ANKRD17	1	1	1
ANKRD18A	0.76087	0.396476	0.527919
ANKRD19P	0.34058	0.414097	0.573604
ANKRD2	0.0869565	0.101322	0.0964467
ANKRD20A1	0.797101	0.643172	0.720812
ANKRD20A2	0.224638	0.0660793	0.101523
ANKRD20A4	0.101449	0.14978	0.238579
ANKRD22	0.985507	0.955947	0.974619
ANKRD23	0.811594	0.687225	0.857868
ANKRD24	0.876812	0.819383	0.918782
ANKRD26	1	1	0.994924
ANKRD27	0.934783	0.942731	0.923858
ANKRD28	1	1	1
ANKRD29	0.884058	0.969163	0.766497
ANKRD30A	0.84058	0.832599	0.928934
ANKRD30B	0.702899	0.563877	0.832487
ANKRD30BP1	0.108696	0.0792952	0.172589
ANKRD31	0.0652174	0.0484581	0.116751
ANKRD32	1	0.995595	0.984772
ANKRD33	1	1	1
ANKRD33B	0.0217391	0.0528634	0.0862944
ANKRD34A	0.92029	0.881057	0.857868
ANKRD34B	0.0434783	0.140969	0.187817
ANKRD34C	0.471014	0.621145	0.680203
ANKRD35	0.992754	1	0.989848
ANKRD36	0.137681	0.092511	0.233503
ANKRD36B	1	1	1
ANKRD37	1	1	1
ANKRD39	1	1	1
ANKRD40	0.978261	0.898678	0.903553
ANKRD42	0.057971	0.110132	0.253807
ANKRD44	0.144928	0.145374	0.147208
ANKRD46	1	1	1
ANKRD49	1	1	1
ANKRD50	1	1	1
ANKRD53	0.23913	0.30837	0.360406
ANKRD55	0.253623	0.431718	0.299492
ANKRD6	1	1	1
ANKRD60	0.775362	0.396476	0.345178
ANKRD62	0.115942	0.110132	0.121827
ANKRD7	0.637681	0.480176	0.507614
ANKRD9	1	1	1
ANKS1A	1	1	1
ANKS1B	0.724638	0.797357	0.918782
ANKS3	0.992754	0.995595	1
ANKS6	0.0289855	0.0528634	0.0812183
ANKZF1	0.746377	0.898678	0.893401
ANLN	0.934783	0.933921	0.964467
ANO1	1	1	1
ANO1-AS2	0.195652	0.0969163	0.126904
ANO10	1	1	1
ANO2	0.84058	0.92511	0.903553
ANO3	0.181159	0.264317	0.263959
ANO4	0.108696	0.176211	0.192893
ANO5	0.268116	0.0969163	0.15736
ANO6	1	1	1
ANO7	0.152174	0.0792952	0.106599
ANO8	1	1	1
ANO9	0.992754	0.960352	0.969543
ANP32A	0.695652	0.537445	0.624365
ANP32B	1	1	1
ANP32C	0.615942	0.471366	0.553299
ANP32D	0.0217391	0.00881057	0.0253807
ANP32E	0.528986	0.229075	0.177665
ANPEP	0.985507	1	0.994924
ANTXR1	1	1	1
ANTXRL	0.0507246	0.0704846	0.071066
ANXA1	1	1	1
ANXA10	0.0797101	0.127753	0.121827
ANXA11	1	1	1
ANXA13	0.202899	0.273128	0.15736
ANXA2	1	1	1
ANXA2P1	1	1	1
ANXA2P3	0.992754	0.991189	0.979695
ANXA2R	1	1	1
ANXA3	0.891304	0.903084	0.654822
ANXA4	0.927536	0.845815	0.761421
ANXA5	1	1	1
ANXA7	1	1	1
ANXA8	0.210145	0.409692	0.395939
ANXA8L2	0.557971	0.828194	0.492386
ANXA9	0.934783	0.859031	0.984772
AOC1	0.637681	0.700441	0.441624
AOC2	0.253623	0.286344	0.370558
AOC3	0.152174	0.290749	0.385787
AOX1	0.92029	0.955947	0.80203
AOX2P	0.275362	0.264317	0.319797
AP1AR	0.768116	0.757709	0.771574
AP1B1	1	1	1
AP1G1	1	1	1
AP1G2	1	1	1
AP1M1	1	1	1
AP1M2	1	0.982379	1
AP1S1	1	1	1
AP1S2	1	1	1
AP1S3	0.0362319	0.0528634	0.0507614
AP2A1	0.985507	0.977974	0.989848
AP2A2	1	1	1
AP2B1	1	1	1
AP2M1	1	1	1
AP2S1	1	1	1
AP3B1	1	1	1
AP3B2	0.623188	0.506608	0.51269
AP3D1	1	1	1
AP3M1	1	1	1
AP3M2	1	1	1
AP3S1	0.369565	0.440529	0.431472
AP3S2	1	1	1
AP4B1	1	1	1
AP4E1	1	1	1
AP4M1	0.992754	1	0.994924
AP4S1	1	1	0.994924
AP5M1	1	1	1
AP5S1	1	1	1
AP5Z1	0.992754	0.991189	1
APAF1	1	1	1
APBA1	0.0289855	0.0484581	0.0456853
APBA2	0.188406	0.255507	0.13198
APBA3	1	1	1
APBB1	0.253623	0.0792952	0.0913706
APBB1IP	1	1	1
APBB3	1	1	1
APC	0.326087	0.193833	0.238579
APC2	0.188406	0.171806	0.380711
APCDD1	0.992754	1	0.994924
APCDD1L	0.942029	0.991189	0.944162
APCS	0.992754	0.982379	0.979695
APEH	1	1	1
APEX1	1	1	1
APEX2	1	1	1
APH1A	1	1	1
APH1B	1	1	1
API5	1	1	1
APIP	1	1	1
APLN	0.927536	0.867841	0.93401
APLNR	1	1	1
APLP1	0.789855	0.577093	0.654822
APLP2	1	1	1
APMAP	1	1	1
APOA1	0.268116	0.251101	0.28934
APOA1BP	1	1	1
APOA2	0.318841	0.409692	0.395939
APOA4	0	0.0220264	0.0456853
APOA5	0.0869565	0.0660793	0.101523
APOB	0.297101	0.15859	0.121827
APOBEC1	0.123188	0.110132	0.137056
APOBEC2	0.130435	0.105727	0.167513
APOBEC3A	0.137681	0.127753	0.0558376
APOBEC3B	0.76087	0.85022	0.791878
APOBEC3C	0.978261	0.982379	0.969543
APOBEC3D	0.152174	0.123348	0.126904
APOBEC3F	0.992754	0.995595	0.979695
APOBEC3G	0.992754	1	0.994924
APOBEC3H	0.855072	0.889868	0.771574
APOBEC4	0.0652174	0.061674	0.071066
APOC1	1	1	1
APOC2	0.956522	0.9163	0.959391
APOC3	0.15942	0.167401	0.253807
APOC4	0.297101	0.286344	0.274112
APOD	1	1	1
APOE	1	1	1
APOH	0.00724638	0.0220264	0.0304569
APOL1	0.702899	0.757709	0.685279
